馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ボックスオフィス B,牡4,川又,栗東・吉村,先行,8.6,4,1,3歳以上1勝クラス,37.8,510(-6),中京,41,中5週,Y,,3,タリスマニック,Dubawi,
2,2,クリノクリスタル,牝5,高杉,栗東・大橋,差し,86.7,10,8,,37.6,466(-2),中京,14,中1週,Y,,3,ブラックタイド,クロフネ,
3,3,ヒノデテイオー,牡6,団野,栗東・河内,差し,9.8,5,2,,38.0,462(0),中京,19,中2週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,
4,4,シュガーコルト B,セ6,小崎,栗東・高橋忠,差し,142.9,12,16,,39.6,516(+4),中京,19,中2週,Y,,3,ヘニーヒューズ,Kingmambo,
5,4,ホルトバージ,牡4,西村淳,栗東・寺島,差し,4.5,2,1,3歳以上1勝クラス,37.9,478(+4),京都,63,中8週,Y,,3,キンシャサノキセキ,Zensational,
6,5,テイエムシニスター,牡6,古川吉,栗東・木原,先行,37.7,6,11,,39.0,514(-2),中京,13,中1週,Y,,3,シニスターミニスター,ダンスインザダーク,
7,5,ヒルノデプラーツ,牡6,秋山稔,栗東・北出,差し,58.1,9,14,,39.2,502(-6),中京,13,中1週,Y,,3,サトノアラジン,Medicean,
8,6,メイショウマントル B,牡7,国分優,栗東・安達,追込,42.5,7,14,,38.5,520(+2),中京,19,中2週,Y,,3,メイショウボーラー,Fusaichi Pegasus,
9,6,バンブーグローブ B,牡5,菱田,美浦・斎藤誠,差し,229.1,13,16,,39.0,514(0),中京,49,中6週,Y,,3,ホッコータルマエ,ゴールドアリュール,
10,7,フォーワンセルフ,牡6,荻野琢,美浦・小手川,差し,105.8,11,8,,37.6,526(-4),中京,19,中2週,Y,,3,パイロ,アドマイヤマックス,
11,7,ラヴオントップ,牝4,高倉,栗東・西村,,47.7,8,12,,40.1,488(-2),京都,42,中5週,Y,,3,ヘニーヒューズ,エンパイアメーカー,
12,8,ショーヘーフェイス,牡5,,栗東・荒川,差し,5.4,3,5,,37.7,546(-4),中京,13,中1週,Y,,3,シルバーステート,フレンチデピュティ,
13,8,ホークフィールド,牡4,坂井,栗東・武英,先行,1.9,1,1,3歳以上1勝クラス,36.8,488(+4),中京,55,中7週,Y,,3,キズナ,Hawk Wing,
