馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シンガプーラ,牝3,柴田善,美浦・嘉藤,差し,64.6,11,5,3歳未勝利,37.5,432(+4),福島,21,中2週,Y,,3,ディスクリートキャット,ハードスパン,,
2,1,リオネラ,牝3,藤田菜,美浦・村田,先行,7.7,4,2,3歳未勝利,37.5,444(-2),福島,21,中2週,Y,,2,エピファネイア,ディープインパクト,,
3,2,オセアルクレット,牡3,岩部,美浦・高橋文,,296.9,16,,,,508(0),,,,,,,アジアエクスプレス,ゼンノロブロイ,,
4,2,マケタラアカン,牡3,江田照,美浦・久保田,差し,193.1,15,12,3歳未勝利,39.3,450(+2),新潟,85,中11週,Y,,3,バゴ,クロフネ,,B
5,3,サユリバナ,牝3,丸田,美浦・大竹,差し,138.3,12,10,3歳未勝利,38.0,500(-4),中山,99,中13週,Y,,3,ドゥラメンテ,ダイワメジャー,,
6,3,ゴーゴーケイコ,牝3,横山琉,美浦・中舘,先行,26.5,6,10,3歳未勝利,38.9,462(+2),東京,63,中8週,Y,,3,ヘニーヒューズ,キングカメハメハ,,
7,4,タッカーバレット,牡3,三浦,美浦・田島,先行,2.0,1,2,3歳未勝利,37.2,494(0),福島,14,中1週,Y,,3,ビッグアーサー,ファルブラヴ,,
8,4,ナイトクラウン,牡3,野中,美浦・久保田,先行,44.3,9,10,3歳未勝利,39.7,512(+10),東京,84,中11週,Y,,3,ニューイヤーズデイ,シンボリクリスエス,,B
9,5,ヘルツシュラーク,牡3,菊沢,美浦・小野,,186.5,14,,,,482(0),,,,,,,シュヴァルグラン,Cape Cross,,
10,5,ペレストリーナ,牝3,木幡巧,美浦・新開,差し,170.0,13,11,3歳未勝利,39.4,502(+14),東京,78,中10週,Y,,3,マジェスティックウォリアー,クロフネ,,B
11,6,プレイフルネス,牝3,木幡初,美浦・深山,先行,25.5,5,7,3歳未勝利,38.7,438(+16),中山,190,中26週,Y,Y,3,アジアエクスプレス,ジャングルポケット,,
12,6,ファビュラスロード,牡3,戸崎圭,美浦・尾関,先行,5.9,3,3,3歳未勝利,37.8,456(+2),福島,21,中2週,Y,,3,ロードカナロア,グラスワンダー,,
13,7,ライネスヘルツ,牝3,,美浦・上原博,先行,53.9,10,15,3歳未勝利,40.5,430(+16),中京,127,中17週,Y,,2,マインドユアビスケッツ,ティンバーカントリー,,
14,7,サベージラヴ,牝3,石神道,美浦・伊藤圭,,27.3,7,8,3歳未勝利,38.9,456(+6),東京,56,中7週,Y,,3,マジェスティックウォリアー,サウスヴィグラス,,
15,8,テイエムエール,牡3,小林脩,美浦・石栗,差し,32.8,8,4,3歳未勝利,37.3,478(+8),福島,14,中1週,Y,,3,バンブーエール,ダイシンオレンジ,,
16,8,ミスエル,牡3,田辺,美浦・菊沢,先行,4.2,2,2,3歳未勝利,37.5,472(-2),新潟,64,中8週,Y,,3,ディスクリートキャット,ダイワメジャー,,
