コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"10(15,14)6,13(4,8,12)(7,9,11)3,1(5,2)"
4コーナー,"10,15(6,14)(4,13,12)(7,8,9,11)-(1,3)2,5"
