馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ティムール,牡6,荻野極,栗東・中竹,差し,19.8,6,3,,34.8,482(0),阪神,56,中7週,Y,,3,キズナ,Tapit,,
2,2,イクリール,牡5,,美浦・青木,,5.1,2,8,,39.5,516(-8),中山,27,中3週,Y,,3,シュヴァルグラン,クロフネ,,
3,3,アルマデオロ,牡4,武豊,栗東・清水久,先行,7.2,4,3,,33.8,492(-2),阪神,21,中2週,Y,,3,レイデオロ,サクラバクシンオー,,
4,4,カーミングライツ,牡4,横山和,美浦・小島,差し,52.3,7,5,,38.2,540(+4),中山,27,中3週,Y,,3,サトノダイヤモンド,War Front,,
5,5,リトルジャイアンツ,牡4,横山典,美浦・村田,差し,1.9,1,2,4歳以上2勝クラス,33.3,470(-2),東京,90,中12週,Y,,3,トーセンラー,アドマイヤジャパン,,
6,6,ノラリクラリ,牡4,高杉,栗東・藤岡健,差し,9.9,5,1,4歳以上1勝クラス,33.5,448(-4),阪神,14,中1週,Y,,3,シュヴァルグラン,ディープインパクト,,
7,7,サトノトルネード,牡6,岩田康,美浦・奥村武,差し,69.8,8,16,,40.9,542(+18),中山,110,中15週,Y,,3,ハーツクライ,Tiznow,,
8,7,サトノソティラス,牡4,レーン,栗東・池江,先行,5.1,3,2,,34.1,496(-4),阪神,42,中5週,Y,,3,サトノダイヤモンド,Street Boss,,
9,8,レイデラルース,牡5,北村宏,美浦・西田,差し,84.5,9,4,,37.9,480(+2),中山,27,中3週,Y,,3,レイデオロ,ダイワメジャー,,
10,8,バーケンヘッド,セ4,石田,美浦・武井,差し,291.2,10,12,,36.8,416(0),福島,13,中1週,Y,,3,アドマイヤマーズ,ハービンジャー,,
