着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,インヴォーグ,牝4,56.0,幸,1:33.6,,2,3.4,33.7,栗東福永,498(0)
2,3,5,モンテシート,牡4,58.0,北村友,1:33.6,クビ,6,15.6,34.1,栗東牧田,508(-6)
3,2,2,テラメリタ,牝5,56.0,ルメー,1:33.7,クビ,1,2.6,33.5,栗東須貝,490(+4)
4,3,4,エポックヴィーナス,牝5,56.0,田山,1:33.7,クビ,3,8.6,33.4,栗東新谷,450(-6)
5,1,1,チェルノボーグ,セ7,58.0,西塚,1:33.8,3/4,9,21.3,34.1,栗東藤原,482(+2)
6,5,9,サンタンカ,牡4,58.0,吉村,1:34.0,1,8,20.1,33.9,栗東千田,520(+4)
7,4,6,ハギノアルデバラン,牡6,58.0,浜中,1:34.1,3/4,4,12.1,33.5,栗東佐藤悠,502(-2)
8,7,13,レッドアトレーヴ,牡5,58.0,戸崎圭,1:34.1,アタマ,11,34.4,33.8,美浦手塚久,500(+6)
9,2,3,モアリジット,牡5,58.0,古川奈,1:34.2,クビ,10,34.3,34.2,栗東西村,498(0)
10,4,7,ドゥカート,牡4,58.0,菱田,1:34.3,3/4,12,58.7,33.7,美浦宮田,478(0)
11,8,14,サクセスアイ,牝6,56.0,藤懸,1:34.3,クビ,14,81.7,34.7,栗東北出,448(-8)
12,6,10,リチャードバローズ,牡5,58.0,Mデム,1:34.3,ハナ,13,81.2,34.2,栗東上村,512(0)
13,8,15,コスモアンソロジー,牡4,58.0,佐々木,1:34.5,1.1/4,5,15.2,34.8,美浦嘉藤,438(-14)
14,6,11,ヨウシタンレイ,牝6,56.0,坂井,1:34.7,1,7,19.1,34.2,栗東藤野,476(+4)
15,7,12,スリリングチェイス,セ6,58.0,小沢,1:34.7,ハナ,15,211.7,34.7,栗東渡辺,510(+4)
