馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アクセス,牡3,坂井,栗東・上村,先行,2.2,1,10,,36.6,480(+4),京都,98,中13週,Y,,3,キセキ,マンハッタンカフェ,
2,2,エイシンリファイン,牝3,筒井勇,地方・笹野博,差し,267.2,10,8,,37.2,432(+1),盛岡,18,中2週,,,0,スワーヴリチャード,キングカメハメハ,
3,3,スイッチビスケット,牡4,松若,栗東・森田,差し,159.8,9,8,,35.0,486(+12),小倉,174,中24週,Y,,3,サトノクラウン,アグネスタキオン,
4,4,パンチャマハブータ,牝3,松山,栗東・吉田,追込,18.1,6,1,3歳未勝利,35.3,410(+4),京都,84,中11週,Y,,3,アドマイヤマーズ,Oasis Dream,
5,5,ピースヒロフェイス B,牝5,富田,美浦・牧,差し,80.5,8,12,4歳以上1勝クラス,36.6,472(+8),京都,181,中25週,Y,Y,3,サトノダイヤモンド,フレンチデピュティ,
6,6,ダンツウルス,牡3,田口,栗東・谷,,16.2,5,1,3歳未勝利,35.5,462(0),小倉,27,中3週,Y,,3,リアルスティール,Liam's Map,
7,7,ベンティガオルサ B,牡3,団野,栗東・清水久,先行,11.1,4,1,3歳未勝利,36.1,506(-2),小倉,42,中5週,Y,,3,シルバーステート,ゴールドアリュール,
8,7,チェルヴァーラ,牡3,西村淳,栗東・松下,差し,2.6,2,1,3歳未勝利,34.1,504(-2),阪神,62,中8週,Y,,3,エピファネイア,キングカメハメハ,
9,8,アトレッタ,牡3,,栗東・斉藤崇,差し,18.4,7,5,,33.6,434(-2),中京,21,中2週,Y,,3,キズナ,クロフネ,
10,8,ショウグンマサムネ,牡3,岩田望,栗東・佐藤悠,差し,7.1,3,7,3歳以上1勝クラス,34.2,470(-6),東京,62,中8週,Y,,3,スワーヴリチャード,ジャングルポケット,
