馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エスパノーラ,牝2,菱田,美浦・池上,,18.8,7,,,,452(0),,,,,,,トーセンレーヴ,トーセンファントム,,
2,2,ファイアトリック,牡2,長浜,美浦・伊坂,,29.6,8,,,,446(0),,,,,,,タリスマニック,トーセンホマレボシ,,
3,3,アンジュアルディ,牝2,横山和,栗東・昆,,3.1,1,,,,458(0),,,,,,,バゴ,ディープインパクト,,
4,4,ピコローズ,牝2,佐々木,美浦・伊藤大,,8.0,5,,,,424(0),,,,,,,サトノダイヤモンド,ストーミングホーム,,
5,5,ニシノヘリオトロプ,牝2,大野,美浦・杉浦,,53.4,10,,,,432(0),,,,,,,U S Navy Flag,Tertullian,,
6,6,ルージュアマリア,牝2,永野,美浦・黒岩,,5.5,4,,,,404(0),,,,,,,ナダル,ロードカナロア,,
7,6,モーニングスター,牝2,小林勝,美浦・加藤和,,63.2,11,,,,422(0),,,,,,,モーニン,ゴールドアリュール,,
8,7,クールマーロウ,牡2,丹内,美浦・矢野,,13.6,6,,,,428(0),,,,,,,フィエールマン,ケイムホーム,,
9,7,オイランブチ,牝2,藤岡佑,美浦・的場,,5.1,3,,,,434(0),,,,,,,タワーオブロンドン,ロードカナロア,,
10,8,トーケンサワー,牝2,丸山,美浦・根本,,35.7,9,,,,440(0),,,,,,,ルーラーシップ,ヨハネスブルグ,,
11,8,ベールドインパクト,牡2,武豊,美浦・小島,,4.8,2,,,,442(0),,,,,,,ダノンバラード,タートルボウル,,
