馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウブレゲ,牡4,横山典,栗東・本田,差し,15.4,6,1,3歳以上1勝クラス,34.0,464(+2),中京,27,中3週,Y,,3,ゴールドシップ,パイロ,
2,2,ジャスティンヴェル,牡4,福永,栗東・安田隆,先行,20.9,9,4,,35.6,498(+12),阪神,42,中5週,Y,,3,ドゥラメンテ,タイキシャトル,
3,3,インディゴブラック,牡4,坂井,栗東・奥村豊,,97.7,11,11,,35.7,508(-4),中京,20,中2週,Y,,3,キタサンブラック,Bernardini,
4,3,エイカイマッケンロ,牡4,岩田望,栗東・藤原,差し,2.5,1,2,,34.7,496(+2),中京,20,中2週,Y,,3,ロードカナロア,ハービンジャー,
5,4,リンフレスカンテ,牡5,和田竜,栗東・宮本,差し,54.7,10,5,3歳以上2勝クラス,35.2,438(0),阪神,27,中3週,Y,,3,ルーラーシップ,サンデーサイレンス,
6,4,エルディアブロ B,牡5,鮫島駿,栗東・佐々木,差し,103.6,12,7,,34.6,456(+6),中京,27,中3週,Y,,3,キングカメハメハ,ジャングルポケット,
7,5,ヒヅルジョウ,牝4,菱田,栗東・岡田,,17.7,8,8,,34.8,478(-4),中京,111,中15週,Y,,3,ハービンジャー,グラスワンダー,
8,5,コスモジェミラ,牝6,泉谷,栗東・吉田,差し,485.8,14,10,,35.4,466(-4),中京,20,中2週,Y,,3,ゴールドシップ,スターリングローズ,
9,6,リアド,牡4,イーガ,栗東・友道,先行,7.1,3,1,3歳以上1勝クラス,36.1,482(+6),阪神,14,中1週,Y,,3,ディープインパクト,Tiznow,
10,6,チャックネイト B,牡5,松山,美浦・堀,差し,16.8,7,3,,38.2,490(+12),札幌,140,中19週,Y,,3,ハーツクライ,Dynaformer,
11,7,タイセイコマンド B,牡5,北村友,美浦・青木,先行,221.8,13,6,,35.6,502(+2),中京,20,中2週,Y,,3,バトルプラン,ステイゴールド,
12,7,ダークエクリプス,牡4,吉田隼,栗東・今野,差し,12.3,5,2,3歳以上2勝クラス,37.0,492(+12),阪神,55,中7週,Y,,3,ドゥラメンテ,Woodman,
13,8,ストップザタイム,牡4,古川吉,栗東・昆,先行,7.5,4,1,,34.3,522(+4),中京,34,中4週,Y,,3,ダイワメジャー,Raven's Pass,
14,8,レッドバリエンテ,牡4,川田,栗東・中内田,先行,4.1,2,7,,37.3,482(-2),中山,13,中1週,Y,,3,ディープインパクト,Dance Brightly,
