馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スプリングデイ,牝3,,美浦・伊藤大,先行,23.5,9,2,3歳未勝利,35.8,434(0),函館,21,中2週,Y,,3,ディスクリートキャット,ストーミングホーム,,
2,1,マコトジャーベ,牝3,横山和,栗東・昆,差し,15.5,6,7,3歳未勝利,35.2,482(+6),京都,99,中13週,Y,,3,ビッグアーサー,ジャングルポケット,,
3,2,コスモリダッシュ,牡3,高杉,美浦・小笠,差し,97.6,12,9,3歳未勝利,35.7,478(0),福島,28,中3週,Y,,2,マツリダゴッホ,スキャン,,B
4,2,リュサントノレ,牝3,武豊,栗東・音無,先行,4.2,2,4,3歳未勝利,34.2,444(0),札幌,14,中1週,Y,,3,イスラボニータ,Dubawi,,
5,3,ドレッド,牡3,岩田康,美浦・栗田,先行,28.2,10,16,3歳未勝利,36.4,464(0),函館,43,中5週,Y,,3,ドレフォン,ストーミングホーム,,B
6,3,アムールリーベ,牝3,荻野琢,栗東・友道,差し,6.1,3,3,3歳未勝利,34.5,482(-6),函館,22,中2週,Y,,3,シルバーステート,Tapit,,
7,4,メイショウマサユメ,牝3,川端,栗東・角田,,34.9,11,6,3歳未勝利,35.9,462(-2),函館,42,中5週,Y,,2,マジェスティックウォリアー,ダイワメジャー,,B
8,4,グランテレーズ,牝3,鮫島駿,栗東・渡辺,先行,3.2,1,2,3歳未勝利,34.3,448(+6),札幌,14,中1週,Y,,3,シュヴァルグラン,エリシオ,,
9,5,コスモマチュアー,牝3,小林勝,美浦・松山,,187.8,14,16,3歳未勝利,37.1,480(-6),小倉,155,中21週,Y,,3,スクリーンヒーロー,Cape Cross,,
10,5,ヤマニントリル,牝3,伊藤,美浦・千葉,差し,400.5,16,16,3歳未勝利,39.6,408(+6),新潟,84,中11週,Y,,2,マツリダゴッホ,タイキシャトル,,
11,6,アルーリングソレル,牝3,古川奈,栗東・渡辺,差し,193.1,15,15,3歳未勝利,36.3,458(+8),函館,49,中6週,Y,,3,ブリックスアンドモルタル,ダイワメジャー,,
12,6,コスモララバイ,牝3,丹内,栗東・吉田,差し,15.9,7,5,3歳未勝利,35.8,412(0),函館,21,中2週,Y,,3,Harry Angel,New Approach,,
13,7,ロンフォン,牝3,永野,美浦・久保田,差し,22.6,8,8,3歳未勝利,36.1,424(+4),函館,28,中3週,Y,,3,ドレフォン,ディープインパクト,,
14,7,スマイルアクセス,牝3,菱田,美浦・萱野,差し,107.0,13,10,3歳未勝利,34.0,458(+10),東京,50,中6週,Y,,3,マジェスティックウォリアー,アドマイヤコジーン,,
15,8,ピーエムドレミ,牝3,佐々木,美浦・和田郎,先行,8.5,5,2,3歳未勝利,34.9,404(+14),函館,22,中2週,Y,,3,オルフェーヴル,Kingmambo,,
16,8,カチヌキマリコ,牝3,大野,美浦・天間,差し,8.2,4,4,3歳未勝利,35.4,414(+2),函館,21,中2週,Y,,3,カルストンライトオ,ロドリゴデトリアーノ,,B
