券種,組み合わせ,配当,人気
単勝,2,240,2
複勝,2,170,2
複勝,6,320,5
複勝,5,530,7
枠連,2-5,1420,6
馬連,2-6,2140,7
ワイド,2-6,670,7
ワイド,2-5,1420,14
ワイド,5-6,3100,30
馬単,2-6,2560,10
3連複,2-5-6,14260,38
3連単,2-6-5,41550,116
