馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エンブレムボム,牡5,松本,栗東・森秀,先行,57.4,8,7,4歳以上1勝クラス,36.7,530(+4),阪神,15,中1週,Y,,3,St Patrick's Day,Sky Mesa,,
2,2,マジックブルー,牡5,丹内,栗東・荒川,差し,17.0,6,13,3歳以上1勝クラス,38.4,488(-10),京都,127,中17週,Y,,3,マジェスティックウォリアー,エンパイアメーカー,,
3,3,レーンアジリティ,牡4,斎藤,栗東・中尾,追込,14.4,5,8,4歳以上1勝クラス,38.8,474(-4),阪神,22,中2週,Y,,3,ルヴァンスレーヴ,タイキシャトル,,
4,4,ムーンスカイ,牡6,森田,栗東・牧田,差し,133.1,9,14,3歳以上1勝クラス,35.3,458(+2),京都,119,中16週,Y,,3,トゥザワールド,フジキセキ,,
5,5,ポイントネモ,牡4,鮫島駿,栗東・大久保,先行,1.6,1,2,4歳以上1勝クラス,37.3,492(-2),小倉,21,中2週,Y,,3,アメリカンペイトリオット,コロナドズクエスト,,
6,6,アックアヴィリーレ,セ4,大久保,栗東・柴田,差し,224.0,10,13,3歳以上1勝クラス,38.9,446(-8),阪神,106,中14週,Y,,3,ドレフォン,ブラックタイド,,
7,7,クレスコドルフィン,牡4,中井,栗東・羽月,差し,13.2,4,7,4歳以上1勝クラス,38.7,524(-2),阪神,22,中2週,Y,,3,クレスコグランド,ロードカナロア,,
8,7,メイショウカスガイ,牡4,角田和,栗東・角田,,43.9,7,6,3歳未勝利,39.5,500(-8),中京,238,中33週,Y,Y,3,マジェスティックウォリアー,ウォーエンブレム,,
9,8,オーレアミスト,セ4,岩田望,栗東・井上,差し,3.9,2,3,3歳以上1勝クラス,37.8,502(+8),京都,160,中22週,Y,,3,ゴールドドリーム,Bernardini,,
10,8,ルシャリオ,牡4,酒井,栗東・森田,先行,8.5,3,12,4歳以上1勝クラス,35.3,498(0),阪神,21,中2週,Y,,1,シルバーステート,ファンタスティックライト,,
