馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サファル,セ6,,美浦・黒岩,差し,55.7,10,16,4歳以上1勝クラス,36.2,550(-2),中山,120,中16週,Y,,3,キングカメハメハ,ジャングルポケット,,
2,2,ウインエタンセル,牡4,小野寺,栗東・西園翔,先行,16.5,7,4,障害4歳以上未勝利,13.3,488(-2),新潟,21,中2週,Y,,3,ビーチパトロール,ブラックホーク,,
3,3,テンコマンドゥール,牡4,江田勇,美浦・矢野,先行,93.1,12,7,障害4歳以上未勝利,13.4,488(0),新潟,22,中2週,Y,,3,エイシンフラッシュ,フジキセキ,,
4,3,テイエムマジック,牡6,石神深,栗東・鈴木孝,先行,2.0,1,2,障害4歳以上未勝利,13.2,504(-4),新潟,21,中2週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,
5,4,ショウナンマリオ,牡7,上野,美浦・加藤士,,62.0,11,11,障害4歳以上未勝利,13.5,504(+6),福島,42,中5週,Y,,3,トビーズコーナー,エンパイアメーカー,,
6,4,エナジーポコアポコ,牡4,中村,栗東・高柳大,差し,9.2,4,3,障害4歳以上未勝利,13.3,470(-2),新潟,21,中2週,Y,,3,ビーチパトロール,サクラバクシンオー,,
7,5,テイエムフォンテ,牡5,黒岩,栗東・河嶋,差し,97.2,13,9,障害4歳以上未勝利,13.4,498(+2),新潟,22,中2週,Y,,3,ドレフォン,ゼンノロブロイ,,B
8,5,ピーターサイト,牡4,五十嵐,美浦・村田,先行,6.5,2,3,障害4歳以上未勝利,13.4,472(+2),小倉,127,中17週,Y,,3,ワンアンドオンリー,ブライアンズタイム,,
9,6,メイショウオキビ,牡6,森一,栗東・飯田,差し,21.8,9,11,,41.1,502(-4),京都,29,中3週,Y,,3,トウケイヘイロー,フレンチデピュティ,,
10,6,アースブレイブ,セ7,土田,美浦・宗像,差し,13.1,5,7,障害4歳以上未勝利,13.5,464(-4),中山,56,中7週,Y,,3,ゴールドシップ,フレンチデピュティ,,
11,7,セントアイヴス,牡4,大江圭,美浦・蛯名正,差し,99.9,14,11,3歳以上1勝クラス,38.4,532(+34),中京,155,中21週,Y,,3,サトノアラジン,マクフィ,,
12,7,ロードスパイラル,牡4,小牧加,栗東・清水久,差し,16.9,8,8,障害4歳以上未勝利,13.4,480(0),新潟,22,中2週,Y,,3,キタサンブラック,ダイワメジャー,,
13,8,スピアヘッド,牡5,坂口,美浦・菊川,差し,8.0,3,4,障害4歳以上未勝利,13.5,442(-4),小倉,77,中10週,Y,,3,ハービンジャー,スペシャルウィーク,,
14,8,パーリーブラック,牡4,水沼,美浦・伊坂,差し,14.2,6,4,障害4歳以上未勝利,13.3,478(+4),新潟,22,中2週,Y,,3,キタサンブラック,Anabaa,,
