券種,組み合わせ,配当,人気
単勝,4,210,1
複勝,4,110,1
複勝,3,150,2
複勝,8,300,6
枠連,3-4,410,1
馬連,3-4,430,1
ワイド,3-4,220,1
ワイド,4-8,700,10
ワイド,3-8,640,9
馬単,4-3,640,1
3連複,3-4-8,2210,5
3連単,4-3-8,6840,21
