馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゲイルライダー,牡2,高杉,栗東・牧浦,,2.9,1,,,,490(0),,,,,,,ドレフォン,ロードカナロア,,
2,1,ホシクズロンリネス,牝2,Ｍデム,栗東・藤野,,26.2,9,,,,466(0),,,,,,,アジアエクスプレス,シンボリクリスエス,,
3,2,スマートクラビ,牡2,小沢,栗東・中村,,47.1,11,,,,490(0),,,,,,,マジェスティックウォリアー,ゴールドアリュール,,
4,2,ジュエルハウス,牝2,国分恭,栗東・西園翔,,4.7,2,,,,470(0),,,,,,,ヘニーヒューズ,フレンチデピュティ,,
5,3,ラクスノカミカザリ,牝2,石神道,美浦・加藤和,,211.1,15,,,,424(0),,,,,,,バトルプラン,ステイゴールド,,
6,3,ウインエンデバー,牡2,松山,栗東・吉田,,6.9,3,,,,456(0),,,,,,,マクフィ,クロフネ,,
7,4,トゥロン,牝2,西村淳,栗東・佐々木,,8.6,4,,,,522(0),,,,,,,ナダル,シンボリクリスエス,,
8,4,フェアゴー,牡2,古川吉,美浦・西田,,77.6,14,,,,502(0),,,,,,,ミスターメロディ,ゼンノロブロイ,,
9,5,デザフィアドール,牝2,池添,栗東・宮本,,64.6,13,,,,436(0),,,,,,,ミッキーアイル,ヘニーヒューズ,,
10,5,ララアヴリル,牡2,団野,栗東・斉藤崇,,11.9,6,,,,472(0),,,,,,,Collected,Medaglia d'Oro,,
11,6,ゼンダンマイウェイ,牝2,小崎,栗東・小崎,,221.1,16,,,,422(0),,,,,,,ベストウォーリア,ディープインパクト,,
12,6,オキョンピー,牡2,永島,美浦・高柳瑞,,33.8,10,,,,438(0),,,,,,,ファインニードル,エピファネイア,,
13,7,レインボーラッキー,牝2,岩田望,美浦・斎藤誠,,8.7,5,,,,440(0),,,,,,,Quality Road,Awesome Again,,
14,7,カナメイシ,牝2,亀田,栗東・北出,,51.5,12,,,,452(0),,,,,,,モズアスコット,ヴィクトワールピサ,,
15,8,エコロレオナ,牝2,岩田康,栗東・森秀,,18.9,7,,,,434(0),,,,,,,City of Light,Union Rags,,
16,8,シヴァガミ,牡2,松岡,美浦・小野,,23.9,8,,,,478(0),,,,,,,グァンチャーレ,バブルガムフェロー,,
