着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,メイショウシンタケ,牡5,57.0,西村淳,1:31.7,,10,93.1,34.3,栗東千田,470(-2)
2,4,5,ラインベック,セ6,58.0,藤岡康,1:31.9,1.1/4,7,22.9,35.1,栗東友道,486(-2)
3,6,9,グレイイングリーン,牡5,57.0,岩田望,1:32.0,クビ,6,11.5,34.3,栗東池江,500(-2)
4,5,7,ウイングレイテスト,牡6,58.0,松岡,1:32.0,ハナ,4,10.5,35.2,美浦畠山,496(-16)
5,5,6,アナゴサン,牡5,57.0,松若,1:32.4,2.1/2,3,7.2,35.8,栗東牧田,462(-14)
6,1,1,リプレーザ,牡5,57.0,国分優,1:32.4,クビ,12,320.6,34.5,栗東大根田,494(-2)
7,6,8,ワールドウインズ,セ6,57.0,幸,1:32.5,クビ,8,31.4,35.4,栗東笹田,462(-2)
8,8,13,ジャスティンスカイ,牡4,58.0,川田,1:32.5,アタマ,1,1.7,35.2,栗東友道,534(+2)
9,3,3,ラセット,牡8,58.0,加藤,1:32.5,クビ,11,93.6,34.2,栗東庄野,482(-2)
10,4,4,メイショウオーパス,牡8,58.0,角田河,1:32.8,1.1/2,13,430.4,35.0,栗東飯田祐,512(+2)
11,7,10,シャイニーロック,牡7,58.0,酒井,1:33.3,3,5,10.7,36.5,栗東佐々木,506(-10)
12,8,12,セルバーグ,牡4,57.0,松山,1:33.5,1,2,6.9,36.5,栗東鈴木孝,436(-2)
13,2,2,ノルカソルカ,牡6,57.0,今村,1:33.5,クビ,9,33.1,37.2,栗東藤岡,502(-8)
