着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ベラジオボンド,牡5,58.0,北村友,1:32.8,,3,6.0,34.0,栗東上村,498(+4)
2,5,8,ミッキージュエリー,牝4,55.0,川田,1:32.9,3/4,1,3.1,34.2,栗東中内田,494(+2)
3,8,15,フライングブレード,牡6,58.0,吉田隼,1:33.4,3,14,279.0,34.4,栗東飯田,496(0)
4,1,1,ラーンザロープス,牝5,56.0,菱田,1:33.4,アタマ,11,35.0,34.3,栗東武幸,460(+14)
5,8,14,キングメーカー,牡4,57.0,武豊,1:33.5,1/2,5,14.4,33.9,栗東須貝,494(+4)
6,3,4,バレルターン,牡5,58.0,坂井,1:33.5,ハナ,4,6.2,34.4,栗東茶木,492(+4)
7,2,3,ミニトランザット,牡4,57.0,吉村,1:33.7,1.1/4,2,3.7,33.8,栗東杉山佳,472(+4)
8,4,6,ブリュットミレジメ,牡7,58.0,岩田望,1:33.7,ハナ,9,27.8,33.7,栗東荒川,510(0)
9,6,10,スズカダブル,牡6,58.0,団野,1:33.7,ハナ,6,15.1,35.7,栗東西村,508(+2)
10,7,12,アルトゥーム,牡5,58.0,高杉,1:33.8,クビ,10,33.4,33.9,栗東藤岡,438(+8)
11,2,2,ウィープディライト,セ5,58.0,松山,1:33.8,アタマ,8,23.9,34.4,栗東池添,506(+8)
12,5,9,ハワイアンティアレ,牝5,56.0,池添,1:33.9,1/2,7,19.2,34.6,栗東松永幹,438(+2)
13,7,13,エアミアーニ,セ8,58.0,鮫島駿,1:34.5,3.1/2,12,170.8,34.1,栗東笹田,462(+6)
14,3,5,トーホウディアス,牡8,58.0,角田大,1:34.6,1/2,15,344.4,34.4,栗東谷,484(+4)
15,4,7,アスクビギンアゲン,牡7,58.0,岩田康,1:34.6,クビ,13,260.6,34.8,栗東梅田,584(+6)
