馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴィヴァン,牡8,戸崎圭,栗東・池江,差し,63.8,12,3,,36.6,502(+6),小倉,195,中27週,Y,Y,3,ハーツクライ,Kitten's Joy,
2,1,ロッシニアーナ,牡4,ルメー,美浦・木村,先行,3.7,1,1,,35.7,516(-6),東京,90,中12週,Y,,3,Not This Time,Twirling Candy,
3,2,アルゴナヴィス,牡5,荻野極,栗東・池江,先行,46.1,10,11,,38.5,486(0),中京,42,中5週,Y,,3,ドゥラメンテ,Seeking the Gold,
4,2,タイゲン,牡7,木幡巧,栗東・平田,差し,399.9,16,13,,33.9,482(+8),東京,69,中9週,Y,,3,アジアエクスプレス,ディープインパクト,
5,3,ジェイエルマスター,牡4,横山典,美浦・小西,差し,5.7,3,1,,38.2,484(0),中山,34,中4週,Y,,3,デクラレーションオブウォー,ヨハネスブルグ,
6,3,ワイドブリザード B,セ5,坂井,栗東・佐藤悠,逃げ,11.5,6,2,,36.7,446(-4),京都,19,中2週,Y,,3,カリフォルニアクローム,ディープインパクト,
7,4,クールブロン B,牡6,三浦,栗東・井上,差し,103.9,15,6,,35.8,534(-10),東京,84,中11週,Y,,3,ドレフォン,ダイワメジャー,
8,4,ルグランヴァン,牡4,菅原明,美浦・高木,先行,4.0,2,2,,36.4,492(+6),東京,84,中11週,Y,,3,ルヴァンスレーヴ,フジキセキ,
9,5,イデアイゴッソウ,牡5,横山武,美浦・小野,追込,18.8,7,9,,37.5,476(+6),京都,62,中8週,Y,,3,サンダースノー,キングカメハメハ,
10,5,ゴールデンオスカー,牡5,石川,美浦・堀内,差し,37.3,9,11,,36.8,506(+4),東京,118,中16週,Y,,3,スクリーンヒーロー,アグネスデジタル,
11,6,ニシノライコウ,牡6,杉原,美浦・古賀,先行,103.4,14,14,,34.5,510(+4),東京,69,中9週,Y,,3,エイシンヒカリ,ストリートセンス,
12,6,ジョディーズマロン,牡8,岩田康,栗東・北出,追込,57.3,11,6,,35.7,470(+6),京都,69,中9週,Y,,3,ディスクリートキャット,サムライハート,
13,7,ファリーザ,牝4,津村,美浦・千葉,先行,31.7,8,8,,38.1,438(+2),中山,55,中7週,Y,,3,ジャスタウェイ,Oasis Dream,
14,7,ベルダイナフェロー,牝5,佐々木,栗東・東田,,69.3,13,1,,35.6,478(+6),東京,97,中13週,Y,,3,American Pharoah,War Front,
15,8,ヴァンドーム B,牡5,大野,栗東・安田,差し,10.6,5,3,,35.8,504(+10),東京,84,中11週,Y,,3,ロードカナロア,マンハッタンカフェ,
16,8,ヒルノハンブルク B,牡4,松山,栗東・武英,先行,5.7,4,11,,39.5,472(-4),京都,62,中8週,Y,,3,ナダル,ステイゴールド,
