着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,プロミストジーン,牝3,53.0,戸崎圭,1:45.5,,1,1.5,36.3,美浦上原佑,460(-2)
2,6,10,スマートケープ,牝5,56.0,吉田豊,1:45.6,1/2,3,7.7,36.6,栗東辻野,502(+4)
3,3,4,ピクシレーション,牝5,56.0,菊沢,1:45.9,2,5,30.9,36.4,美浦菊沢,484(-6)
4,4,6,イゾラフェリーチェ,牝4,56.0,三浦,1:46.3,2,4,8.3,37.3,美浦鹿戸,492(-6)
5,7,13,ベルギューン,牝3,53.0,菅原明,1:46.6,1.3/4,2,5.5,36.9,栗東牧浦,486(+22)
6,7,12,ビターゼノビア,牝5,56.0,嶋田,1:46.7,3/4,15,399.1,36.9,美浦手塚久,456(-4)
7,4,7,エイシンナデシコ,牝3,53.0,柴田大,1:47.0,2,7,37.9,36.9,美浦田中剛,450(-2)
8,8,14,フォルクスリート,牝4,56.0,石橋脩,1:47.0,ハナ,8,39.9,37.5,美浦矢野,490(-8)
9,2,3,ニシノスピカ,牝6,56.0,津村,1:47.1,1/2,9,46.4,37.3,美浦鈴木伸,488(+4)
10,5,9,ジューンポンポン,牝6,56.0,大野,1:47.6,3,6,33.8,37.7,美浦和田勇,490(-8)
11,6,11,ツインビスケッツ,牝5,56.0,石田,1:48.3,4,13,170.7,38.3,美浦新開,464(+4)
12,5,8,カフェアローロ,牝4,56.0,内田博,1:48.6,1.1/2,11,145.9,38.9,美浦古賀,498(0)
13,2,2,ネイリッカ,牝6,56.0,横山琉,1:48.7,1/2,10,49.4,39.8,美浦和田勇,466(0)
14,3,5,エリカコレクト,牝6,56.0,荻野極,1:49.0,1.3/4,14,242.6,39.7,美浦国枝,478(-10)
15,8,15,サクラジェンヌ,牝6,56.0,野中,1:49.1,1/2,12,161.9,39.8,美浦和田勇,492(-4)
