券種,組み合わせ,配当,人気
単勝,8,1090,6
複勝,8,240,7
複勝,5,170,3
複勝,10,150,1
枠連,5-7,900,3
馬連,5-8,3000,15
ワイド,5-8,1020,18
ワイド,8-10,480,5
ワイド,5-10,350,2
馬単,8-5,6820,32
3連複,5-8-10,2070,8
3連単,8-5-10,23080,97
