馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴァリアメンテ,牡5,西村淳,栗東・中内田,差し,13.9,5,3,,34.0,472(-4),小倉,329,中46週,Y,Y,3,ドゥラメンテ,Dynaformer,
2,1,シュリ,牡7,荻野極,栗東・池江,先行,53.7,13,15,,35.8,516(+4),東京,168,中23週,Y,,3,ハーツクライ,Giant's Causeway,
3,2,アドマイヤビルゴ,牡6,岩田望,栗東・友道,先行,35.6,12,14,,37.7,438(-12),新潟,84,中11週,Y,,3,ディープインパクト,Elusive City,
4,2,メイショウシンタケ,牡5,,栗東・千田,差し,14.4,6,1,,34.3,470(0),阪神,36,中4週,Y,,3,ワールドエース,アドマイヤコジーン,
5,3,ワールドウインズ B,セ6,,栗東・笹田,差し,100.2,16,7,,35.4,458(-4),阪神,36,中4週,Y,,3,ルーラーシップ,フジキセキ,
6,3,セルバーグ,牡4,松山,栗東・鈴木孝,,16.6,8,12,,36.5,432(-4),阪神,36,中4週,Y,,3,エピファネイア,キンシャサノキセキ,
7,4,アナゴサン,牡5,国分恭,栗東・牧田,先行,16.6,7,5,,35.8,456(-6),阪神,36,中4週,Y,,3,ミッキーアイル,キングカメハメハ,
8,4,サブライムアンセム,牝4,三浦,栗東・藤原,差し,27.1,11,13,,33.3,482(-8),東京,70,中9週,Y,,3,ロードカナロア,シンボリクリスエス,
9,5,ホウオウアマゾン,牡5,坂井,栗東・矢作,先行,19.5,9,7,,,,ランドウィック,99,中13週,,,2,キングカメハメハ,アグネスタキオン,
10,5,ウイングレイテスト,牡6,松岡,美浦・畠山,先行,7.2,3,4,,35.2,494(-2),阪神,36,中4週,Y,,3,スクリーンヒーロー,サクラユタカオー,
11,6,ディヴィーナ,牝5,Ｍデム,栗東・友道,差し,4.5,2,4,,33.1,422(0),東京,70,中9週,Y,,3,モーリス,ディープインパクト,
12,6,ダノンスコーピオン,牡4,横山和,栗東・安田隆,差し,9.1,4,13,,34.3,460(-6),東京,49,中6週,Y,,2,ロードカナロア,Sligo Bay,
13,7,ベジャール,牡4,菅原明,美浦・田中博,先行,20.4,10,1,,36.6,558(-2),東京,56,中7週,Y,,3,モーリス,アフリート,
14,7,カイザーミノル B,牡7,横山典,栗東・北出,先行,88.0,15,15,,33.8,458(-4),東京,28,中3週,Y,,3,ロードカナロア,Smart Strike,
15,8,ミッキーブリランテ,牡7,和田竜,栗東・矢作,先行,85.8,14,5,,33.2,468(-2),京都,56,中7週,Y,,3,ディープブリランテ,Dansili,
16,8,ルージュスティリア,牝4,川田,栗東・藤原,先行,3.2,1,10,,34.2,486(+4),東京,70,中9週,Y,,3,ディープインパクト,Storm Cat,
