馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マルモリディライト,牝5,柴田大,美浦・畠山,差し,120.5,13,15,4歳以上1勝クラス,34.0,488(+10),新潟,71,中9週,Y,,3,ダンカーク,ゼンノロブロイ,,B
2,2,フェデルミエール,牝3,石田,美浦・中川,逃げ,3.2,1,1,3歳未勝利,36.8,486(0),福島,77,中10週,Y,,3,ゴールドアクター,アルデバランII,,
3,2,ミニョンマルーン,牝3,谷原,美浦・伊藤圭,,4.2,2,1,3歳未勝利,37.7,470(0),新潟,56,中7週,Y,,3,ミスターメロディ,ファスリエフ,,
4,3,シャーンゴッセ,セ5,石神道,美浦・蛯名正,差し,6.9,3,7,4歳以上1勝クラス,37.5,500(-2),新潟,57,中7週,Y,,3,イスラボニータ,ブライアンズタイム,,
5,3,エンドレスサマー,セ3,江田照,美浦・上原佑,差し,7.7,5,,,0.0,514(-8),中山,126,中17週,Y,,3,アルアイン,Zamindar,,
6,4,フェールブリエ,牡4,古川吉,栗東・緒方,差し,78.5,12,9,3歳以上1勝クラス,36.6,426(-8),小倉,14,中1週,Y,,3,バンブーエール,トーホウエンペラー,,
7,4,ハジメテノチュウ,牡6,杉原,美浦・南田,先行,120.6,14,7,3歳以上1勝クラス,38.2,514(-8),福島,7,連闘,Y,,3,アドマイヤムーン,アイルハヴアナザー,,B
8,5,シングンラオウ,牡3,嶋田,美浦・伊坂,差し,243.1,15,13,3歳未勝利,40.8,452(-6),福島,8,連闘,Y,,3,エピカリス,タイムパラドックス,,B
9,5,キングヴァージル,牡4,荻野極,美浦・田島,差し,50.5,10,8,3歳以上1勝クラス,35.4,500(-8),函館,15,中1週,Y,,3,ロードカナロア,Elusive Quality,,B
10,6,カツノテンス,牡5,遠藤,美浦・伊藤伸,先行,66.3,11,15,,34.6,440(-8),新潟,56,中7週,Y,,3,シルバーステート,サウスヴィグラス,,
11,6,テイエムパイロット,牡3,津村,栗東・秋山,差し,18.0,9,1,3歳未勝利,37.4,516(+18),新潟,71,中9週,Y,,3,パイロ,サウスヴィグラス,,
12,7,レジーナローズ,牝5,菊沢,美浦・鈴木慎,差し,7.2,4,2,,33.2,432(-14),新潟,56,中7週,Y,,3,リオンディーズ,マンハッタンカフェ,,
13,7,レイム,牝4,戸崎圭,栗東・高橋康,先行,17.7,8,1,マリーゴー,38.9,440(-6),園田,51,中6週,,,0,トランセンド,キンシャサノキセキ,,
14,8,オーサムデアラー,セ5,大野,美浦・上原博,差し,15.9,6,8,4歳以上1勝クラス,35.1,488(-4),東京,64,中8週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,,
15,8,ラヴァグロウ,牝5,丸田,美浦・畠山,差し,16.5,7,4,3歳以上1勝クラス,36.3,446(0),福島,14,中1週,Y,,3,ホッコータルマエ,ロージズインメイ,,
