馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コウユーユメノヨウ,牝3,小林美,美浦・竹内,先行,2.4,1,3,3歳未勝利,38.5,452(-6),中山,22,中2週,Y,,3,エイシンヒカリ,ティンバーカントリー,,
2,1,リオサラ,牝3,古川奈,栗東・牧浦,差し,12.3,5,9,3歳未勝利,34.0,480(-4),小倉,63,中8週,Y,,2,スワーヴリチャード,マイネルラヴ,,B
3,2,ファンユー,牝3,佐々木,美浦・加藤和,先行,4.8,2,4,3歳未勝利,39.6,480(-4),中山,29,中3週,Y,,3,アジアエクスプレス,ダノンシャンティ,,
4,2,イントゥザフロー,牝3,横山琉,美浦・池上,差し,17.7,8,4,3歳未勝利,38.5,436(0),中山,22,中2週,Y,,3,スワーヴリチャード,スウェプトオーヴァーボード,,
5,3,ランタナヒルズ,牝3,丸田,美浦・石毛,差し,4.9,3,4,2歳未勝利,37.4,458(-4),東京,140,中19週,Y,,2,ニューイヤーズデイ,スクリーンヒーロー,,
6,3,ランウインディ,牝3,柴田裕,栗東・中尾,逃げ,10.9,4,6,2歳未勝利,39.5,464(+18),京都,188,中26週,Y,Y,3,エスポワールシチー,ベーカバド,,
7,4,ダノンボーンレディ,牝3,橋木,栗東・坂口,差し,236.1,16,14,3歳新馬,36.5,414(-4),小倉,77,中10週,Y,,1,ダノンシャンティ,ディープインパクト,,
8,4,アリーエテルネ,牝3,高倉,栗東・田中克,,66.1,9,,,,424(0),,,,,,,リオンディーズ,クロフネ,,
9,5,ナツリュウオー,牝3,石神道,美浦・松永康,差し,191.0,15,10,3歳未勝利,38.1,430(+4),中山,85,中11週,Y,,1,スズカコーズウェイ,プリサイスエンド,,
10,5,レモンシフォン,牝3,,美浦・尾関,追込,103.6,13,13,3歳未勝利,38.1,492(-8),東京,71,中9週,Y,,1,ホッコータルマエ,キンシャサノキセキ,,
11,6,エイルドゥノン,牝3,角田和,栗東・飯田,差し,79.7,11,7,3歳未勝利,37.7,418(-6),京都,63,中8週,Y,,3,サトノアラジン,タニノギムレット,,
12,6,アネッロ,牝3,川端,美浦・高橋文,先行,158.8,14,15,3歳新馬,37.1,368(-6),東京,78,中10週,Y,,1,ベストウォーリア,ディープインパクト,,
13,7,スリーウエーブ,牝3,富田,栗東・木原,先行,71.8,10,9,2歳未勝利,39.0,444(-2),福島,161,中22週,Y,,2,スズカコーズウェイ,マンハッタンカフェ,,
14,7,ジョブックノワ,牝3,藤田菜,美浦・根本,差し,97.7,12,4,ツインシャ,40.6,416(-13),浦和,52,中6週,,,2,ルーラーシップ,クロフネ,,
15,8,ラッピングボックス,牝3,小林凌,美浦・南田,,13.4,6,5,3歳新馬,39.3,450(+8),中山,85,中11週,Y,,1,ベストウォーリア,パラダイスクリーク,,
16,8,アナスタシス,牝3,河原田,栗東・岡田,差し,16.0,7,5,2歳未勝利,38.3,468(0),福島,155,中21週,Y,,2,デクラレーションオブウォー,ワイルドラッシュ,,
