着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,イフェイオン,牝3,55.0,西村淳,1:34.0,,5,12.6,34.8,栗東杉山佳,480(-4)
2,3,3,マスクオールウィン,牝3,55.0,津村,1:34.0,クビ,6,14.0,33.9,美浦牧,492(+6)
3,1,1,ラヴスコール,牝3,55.0,横山武,1:34.1,クビ,4,10.6,34.7,美浦加藤征,422(+2)
4,4,6,スティールブルー,牝3,55.0,ルメー,1:34.1,クビ,1,2.4,34.3,美浦宗像,430(-2)
5,8,14,ニシノティアモ,牝3,55.0,田辺,1:34.3,1.1/4,10,43.3,34.6,美浦上原佑,434(+2)
6,6,9,キャットファイト,牝3,55.0,坂井,1:34.3,アタマ,2,3.7,35.3,美浦上原博,446(+4)
7,7,11,テリオスサラ,牝3,55.0,石橋脩,1:34.4,クビ,3,6.6,34.1,美浦高柳瑞,474(0)
8,4,5,ティンク,牝3,55.0,佐々木,1:34.4,クビ,11,50.3,35.1,美浦久保田,488(-4)
9,6,10,キャプテンネキ,牝3,55.0,ピーヒ,1:34.4,クビ,12,52.9,35.3,栗東杉山晴,530(+2)
10,3,4,メイショウヨゾラ,牝3,55.0,三浦,1:34.4,アタマ,7,20.4,35.2,美浦高柳瑞,468(-12)
11,5,8,カレンナオトメ,牝3,55.0,菅原明,1:34.6,3/4,13,99.8,34.9,美浦小野,418(+6)
12,7,12,ジークルーネ,牝3,55.0,キング,1:35.4,5,8,39.1,36.5,美浦栗田,454(+2)
13,2,2,エリカリーシャン,牝3,55.0,横山和,1:35.5,1/2,9,42.4,35.9,美浦国枝,476(+6)
14,5,7,メジャーデビュー,牝3,55.0,丹内,1:35.9,2.1/2,14,220.1,36.3,美浦鈴木慎,424(-10)
