馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,プラムダンディ,牡3,吉田隼,美浦・尾形,差し,9.2,5,1,3歳未勝利,37.4,452(+2),札幌,69,中9週,Y,,3,ラニ,キングカメハメハ,,
2,2,ポワンキュルミナン,牡4,小沢,栗東・岡田,先行,4.5,2,2,3歳以上1勝クラス,38.2,424(-8),札幌,83,中11週,Y,,3,ロゴタイプ,フジキセキ,,
3,3,エスジースパークル,牝4,横山琉,美浦・鈴木慎,先行,6.9,3,3,3歳以上1勝クラス,37.9,468(+4),新潟,21,中2週,Y,,3,パイロ,ダイワメジャー,,
4,4,フリッパー,牡4,松岡,美浦・戸田,先行,12.4,6,5,3歳以上1勝クラス,39.2,502(+4),新潟,19,中2週,Y,,3,ドレフォン,ダンスインザダーク,,B
5,5,リゼレインボー,牡5,石橋脩,美浦・松山,,24.3,7,10,3歳以上1勝クラス,40.8,496(-2),新潟,19,中2週,Y,,3,ワールドエース,Fusaichi Pegasus,,
6,6,ノーブルアクト,牝4,石田,美浦・上原博,差し,52.5,10,5,3歳以上1勝クラス,36.9,506(-8),新潟,27,中3週,Y,,3,マクフィ,ゼンノロブロイ,,B
7,6,ヘヴンリーハンド,セ3,,美浦・武井,先行,8.0,4,3,3歳以上1勝クラス,40.5,512(+12),京都,14,中1週,Y,,3,オルフェーヴル,Curlin,,
8,7,トゥピ,牝4,菊沢,美浦・田村,差し,36.0,8,4,3歳以上1勝クラス,38.6,476(0),新潟,14,中1週,Y,,3,シニスターミニスター,チーフベアハート,,B
9,7,ダイタジャスティス,牡3,小林美,美浦・小野,差し,49.8,9,5,3歳以上1勝クラス,38.8,470(-2),新潟,14,中1週,Y,,3,ホッコータルマエ,ネオユニヴァース,,
10,8,マッスルバック,牡3,柴田善,美浦・水野,差し,2.1,1,4,3歳以上1勝クラス,36.0,466(-4),東京,27,中3週,Y,,3,ミュゼスルタン,ダイワメジャー,,
11,8,ウィンウッドテール,牝4,丸田,美浦・清水英,逃げ,85.4,11,16,4歳以上1勝クラス,38.2,444(+14),福島,210,中29週,Y,Y,3,シニスターミニスター,キングカメハメハ,,
