着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,バロッサヴァレー,牝3,53.0,鮫島駿,2:25.0,,3,3.9,34.3,栗東高野,460(+2)
2,3,3,メイショウウネビ,牡4,58.0,泉谷,2:25.3,1.1/2,6,17.2,34.3,栗東本田,482(-12)
3,8,13,アレナリア,牝4,56.0,団野,2:25.6,1.3/4,9,37.8,34.4,栗東西園翔,424(+2)
4,7,12,サンスノーフレーク,牝3,53.0,酒井,2:25.7,1,2,3.7,34.4,栗東長谷川,466(+6)
5,5,8,ヴァリージア,牡3,55.0,池添,2:25.8,1/2,1,3.5,34.6,栗東斉藤崇,512(+12)
6,7,11,タガノフリューゲル,牡3,55.0,松若,2:26.0,1.1/4,5,9.0,34.8,栗東鮫島,494(0)
7,3,4,ドゥヴァンスマン,牡3,55.0,北村友,2:26.0,アタマ,7,28.4,34.5,栗東矢作,478(+8)
8,6,10,ダンスベルレーヌ,牝3,53.0,横山典,2:26.3,2,12,60.7,35.5,栗東昆,426(+2)
9,5,7,ワンダーグラン,牡3,55.0,角田河,2:26.6,1.3/4,13,82.7,35.1,栗東吉村,458(-6)
10,2,2,カズキ,牡3,55.0,富田,2:26.6,クビ,4,8.7,35.6,栗東梅田,428(-2)
11,6,9,ハイグッドエース,牡4,58.0,和田翼,2:26.8,1,14,173.6,35.6,栗東大根田,432(-8)
12,4,6,スズノハマヤ,牡3,55.0,藤懸,2:26.8,クビ,11,50.4,35.2,栗東石坂,466(0)
13,1,1,ベッピンサン,牝3,53.0,和田竜,2:28.6,大,10,46.5,38.3,栗東小崎,496(-4)
14,8,14,ディープマインド,牡3,55.0,古川吉,2:29.3,4,8,36.4,38.3,栗東本田,520(0)
