着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,ミッキーツインクル,牝5,56.0,Aルメ,2:00.3,,2,3.1,34.0,栗東中内田,476(-10)
2,8,11,マンデヴィラ,牝5,56.0,坂井,2:00.5,1.1/4,4,7.8,35.1,栗東福永,434(-8)
3,6,7,エグランタイン,牝6,56.0,岩田望,2:00.5,アタマ,5,8.2,35.1,栗東笹田,444(-10)
4,7,8,ヴィゴラスダンサー,牝6,56.0,田口,2:00.5,アタマ,7,20.8,35.3,栗東友道,456(+2)
5,2,2,クロシェットノエル,牝4,55.0,武藤,2:00.6,クビ,3,6.4,34.4,美浦戸田,448(-4)
6,5,5,ムガ,牝6,56.0,松山,2:00.7,3/4,6,17.4,34.9,栗東高橋一,464(-2)
7,7,9,アトミックフレア,牝7,56.0,菱田,2:01.3,3.1/2,9,95.4,35.1,栗東渡辺,450(+8)
8,6,6,フレミングフープ,牝4,55.0,川田,2:01.3,クビ,1,2.6,35.3,栗東友道,488(+6)
9,4,4,ベレザニーニャ,牝5,56.0,小崎,2:01.6,1.1/2,8,58.6,36.5,栗東小崎,482(+6)
10,3,3,チュウワモーニング,牝5,56.0,藤懸,2:01.6,クビ,11,193.2,35.5,栗東小崎,464(-4)
11,1,1,ディヴァージオン,牝5,56.0,高杉,2:02.5,5,10,131.0,37.1,栗東藤岡,450(+12)
