馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラスティングスノー,牝2,横山和,美浦・池上,,17.4,5,,,,456(0),,,,,,,モズアスコット,マンハッタンカフェ,,
2,2,カッサンドラ,牝2,小林美,栗東・高橋忠,,64.4,8,,,,434(0),,,,,,,インディチャンプ,ファンタスティックライト,,
3,3,ベルグランボヌール,牝2,浜中,栗東・須貝,,2.9,2,,,,426(0),,,,,,,モーリス,ディープインパクト,,
4,4,キタノリスクミー,牝2,舟山,美浦・粕谷,,201.7,12,,,,442(0),,,,,,,ルヴァンスレーヴ,Giant's Causeway,,
5,5,クラリスヒメ,牝2,菱田,美浦・浅利,,109.1,9,,,,352(0),,,,,,,ダノンキングリー,エイシンフラッシュ,,
6,5,ドルチェミスト,牝2,横山武,栗東・小栗,,11.5,4,,,,436(0),,,,,,,タリスマニック,Gone West,,
7,6,オッハッピー,牝2,鷲頭,栗東・西村,,122.7,10,,,,430(0),,,,,,,ハッピースプリント,シンボリクリスエス,,
8,6,エリカビアリッツ,牝2,キング,美浦・堀,,2.0,1,,,,440(0),,,,,,,キズナ,War Front,,
9,7,コズミックボックス,牝2,丹内,美浦・中舘,,6.9,3,,,,438(0),,,,,,,ブリックスアンドモルタル,ゼンノロブロイ,,
10,7,アスコットダンス,牝2,橋木,栗東・高橋康,,27.0,7,,,,424(0),,,,,,,モズアスコット,ホワイトマズル,,
11,8,リュウノプティ,牝2,,美浦・伊坂,,164.4,11,,,,408(0),,,,,,,サンダースノー,Mount Nelson,,
12,8,ジュディーイメル,牝2,藤岡佑,栗東・武英,,20.1,6,,,,446(0),,,,,,,アドマイヤマーズ,ロードカナロア,,
