馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ペイシャケイプ,牡3,永島,栗東・高橋康,追込,9.2,4,1,3歳1勝クラス,35.5,536(-2),中京,56,中7週,Y,,3,シャンハイボビー,ヴィクトワールピサ,
2,2,ストップヤーニング,牡3,石川,栗東・羽月,先行,16.0,6,4,3歳1勝クラス,37.0,436(-6),東京,22,中2週,Y,,2,サンダースノー,ハーツクライ,
3,3,マテンロウコマンド,牡3,松山,栗東・長谷川,先行,3.0,2,1,3歳1勝クラス,36.8,512(0),中京,63,中8週,Y,,3,ドレフォン,キングヘイロー,
4,4,フレッシュラン,牝3,丹内,美浦・尾形,先行,18.5,7,1,2歳1勝クラス,36.7,468(+2),中山,105,中14週,Y,,2,ホッコータルマエ,サウスヴィグラス,
5,5,モカラマーズ,牡3,岩田望,栗東・高柳大,先行,54.8,11,2,3歳1勝クラス,37.7,476(-4),東京,36,中4週,Y,,3,アドマイヤマーズ,シニスターミニスター,
6,5,トリリオンボーイ,牡3,吉田隼,美浦・武井,差し,33.0,9,2,3歳1勝クラス,36.1,470(-6),東京,22,中2週,Y,,3,マクフィ,ルーラーシップ,
7,6,ポールセン,牡3,斎藤,美浦・斎藤誠,先行,2.7,1,1,,36.3,484(+8),中京,91,中12週,Y,,3,Into Mischief,Candy Ride,
8,6,カネショウレジェン,牡3,横山琉,美浦・稲垣,,9.6,5,1,2歳1勝クラス,36.6,482(+4),中山,85,中11週,Y,,3,ダノンレジェンド,フレンチデピュティ,
9,7,コパノヴィンセント,牡3,武豊,美浦・上原博,先行,28.0,8,10,,45.6,550(+7),川崎,95,中13週,,,1,コパノリッキー,スターリングローズ,
10,7,アパッシメント,牡3,,美浦・堀,先行,8.7,3,1,3歳1勝クラス,38.2,478(-2),東京,36,中4週,Y,,3,ロードカナロア,サクラバクシンオー,
11,8,ハグ,牡3,シュタ,栗東・藤岡,先行,43.0,10,11,3歳1勝クラス,39.1,500(-4),中京,57,中7週,Y,,3,Justify,Afleet Alex,
12,8,アレスグート,牡3,川須,美浦・牧,逃げ,176.6,12,6,3歳1勝クラス,37.7,454(-4),中山,7,連闘,Y,,3,マインドユアビスケッツ,スウェプトオーヴァーボード,
