馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイスリンディ,牝3,亀田,栗東・高柳大,先行,72.5,13,10,3歳1勝クラス,40.6,448(+6),京都,49,中6週,Y,,3,カリフォルニアクローム,サウスヴィグラス,,
2,2,セラドナイト,牝4,小林美,美浦・木村,先行,53.1,11,16,4歳以上1勝クラス,40.1,452(+6),阪神,71,中9週,Y,,3,Mendelssohn,ゴールドヘイロー,,
3,3,レーヴドレフォン,牝3,,栗東・矢作,差し,11.8,5,1,3歳未勝利,38.7,474(+18),小倉,154,中21週,Y,,3,ドレフォン,オルフェーヴル,,
4,3,ビップレーヌ,牝3,横山武,美浦・高柳瑞,差し,6.9,4,11,,35.2,468(+4),東京,49,中6週,Y,,3,リアルインパクト,キングカメハメハ,,
5,4,ランスノーブル,牝4,大野,美浦・上原博,差し,3.2,1,2,4歳以上1勝クラス,37.1,468(+8),中山,63,中8週,Y,,3,ハービンジャー,クロフネ,,
6,4,サンマルリアン,牝4,古川吉,美浦・土田,差し,134.2,14,7,4歳以上1勝クラス,40.0,440(-4),新潟,49,中6週,Y,,1,キズナ,アドマイヤムーン,,
7,5,タマモネモフィラ,牝4,高杉,栗東・大橋,差し,47.5,10,8,4歳以上1勝クラス,40.2,478(+10),阪神,113,中15週,Y,,3,パイロ,ゴールドアリュール,,
8,5,モデルハント,牝3,角田河,美浦・武藤,先行,4.0,2,7,3歳1勝クラス,41.3,442(+4),中山,98,中13週,Y,,3,トランセンド,ロックオブジブラルタル,,
9,6,リキサンハート,牝6,,美浦・奥平,差し,64.5,12,8,4歳以上1勝クラス,38.9,508(-4),中山,162,中22週,Y,,3,ダイワメジャー,トニービン,,
10,6,イーストウィッチ,牝3,小林勝,美浦・蛯名正,,18.0,8,7,3歳1勝クラス,37.8,456(+12),中山,71,中9週,Y,,3,ハーツクライ,Frankel,,
11,7,ウェイトゥゴー,牝3,横山和,栗東・須貝,先行,17.8,7,1,3歳未勝利,39.4,462(-2),京都,14,中1週,Y,,3,サンダースノー,チチカステナンゴ,,
12,7,ミッキーマカロン,牝4,菱田,栗東・大久保,先行,29.2,9,10,4歳以上1勝クラス,38.8,442(+12),福島,56,中7週,Y,,3,キタサンブラック,Candy Ride,,
13,8,イモータルフェイム,牝5,丹内,美浦・鹿戸,先行,5.7,3,9,4歳以上1勝クラス,41.4,488(-10),福島,70,中9週,Y,,3,ロードカナロア,ネオユニヴァース,,
14,8,チャプリ,牝5,藤岡佑,美浦・高木,差し,13.0,6,8,4歳以上1勝クラス,39.3,474(+16),中京,91,中12週,Y,,3,ヘニーヒューズ,クロフネ,,
