馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ペガサスノース,牝3,柴田裕,栗東・高柳大,差し,8.7,5,3,2歳未勝利,34.3,476(-2),中京,64,中8週,Y,,2,ロードカナロア,サクラバクシンオー,,
2,1,マリエンプラッツ,牝3,菱田,栗東・橋口,先行,26.5,8,8,2歳未勝利,34.9,440(-8),新潟,99,中13週,Y,,2,ハービンジャー,ステイゴールド,,
3,2,ジャニーヌ,牝3,今村,栗東・坂口,差し,61.4,13,7,2歳未勝利,34.9,414(0),京都,63,中8週,Y,,2,キズナ,ヴィクトワールピサ,,
4,2,レイチェルバローズ,牝3,河原田,栗東・渡辺,先行,19.9,7,5,2歳未勝利,38.4,438(-6),京都,85,中11週,Y,,2,ナダル,ゼンノロブロイ,,
5,3,ロッピス,牝3,,美浦・伊藤大,先行,47.7,10,8,2歳未勝利,36.2,392(-14),東京,84,中11週,Y,,2,グレーターロンドン,ストーミングホーム,,
6,3,ジーティーパール,牝3,秋山稔,栗東・石坂,差し,114.5,14,9,2歳未勝利,34.8,434(-2),京都,63,中8週,Y,,2,シュヴァルグラン,キンシャサノキセキ,,
7,4,エルサトアナ,牝3,松本,栗東・本田,逃げ,27.6,9,2,3歳新馬,38.8,410(-6),中京,15,中1週,Y,,1,カリフォルニアクローム,キングカメハメハ,,
8,4,トーケンサワー,牝3,丸山,美浦・根本,,10.1,6,12,2歳未勝利,36.4,442(+8),中山,63,中8週,Y,,3,ルーラーシップ,ヨハネスブルグ,,
9,5,エンジェルトリガー,牝3,角田和,栗東・吉村,先行,158.2,15,14,2歳未勝利,41.2,456(-4),京都,71,中9週,Y,,2,リアルスティール,クロフネ,,
10,5,タッチザシーリング,牝3,佐々木,美浦・菊川,先行,58.0,12,10,2歳未勝利,37.7,426(-4),東京,70,中9週,Y,,2,アルアイン,キングカメハメハ,,
11,6,アイドル,牝3,荻野極,美浦・上原佑,差し,5.8,4,3,2歳新馬,34.2,482(+12),京都,91,中12週,Y,,1,ルーラーシップ,スペシャルウィーク,,
12,6,セイプリーズ,牝3,古川吉,栗東・宮,先行,4.7,3,4,3歳未勝利,37.1,422(0),中京,27,中3週,Y,,3,ダイワメジャー,More Than Ready,,
13,7,アンピュルシオン,牝3,永島,栗東・庄野,差し,53.6,11,12,2歳未勝利,36.7,444(+2),京都,77,中10週,Y,,2,サトノダイヤモンド,ボストンハーバー,,
14,7,サフランキララ,牝3,丹内,栗東・北出,差し,233.2,16,15,2歳未勝利,36.8,412(-8),京都,77,中10週,Y,,3,フォーウィールドライブ,スターリングローズ,,
15,8,ロールザボーンズ,牝3,鮫島駿,栗東・牧浦,差し,4.6,2,4,2歳未勝利,35.6,454(+2),福島,92,中12週,Y,,2,ゴールドシップ,ショウナンカンプ,,
16,8,ベイビーキッス,牝3,菊沢,美浦・青木,,4.4,1,2,3歳未勝利,35.0,458(+8),小倉,7,連闘,Y,,3,サンダースノー,フサイチコンコルド,,
