券種,組み合わせ,配当,人気
単勝,1,590,2
複勝,1,230,3
複勝,9,790,12
複勝,13,280,4
枠連,1-6,3750,20
馬連,1-9,7940,32
ワイド,1-9,2920,41
ワイド,1-13,1180,10
ワイド,9-13,4030,53
馬単,1-9,17890,78
3連複,1-9-13,24640,101
3連単,1-9-13,133750,519
