馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トーラスジェミニ,牡7,木幡育,美浦・小桧山,先行,107.9,15,16,,36.0,472(+4),中山,36,中4週,Y,,3,キングズベスト,マンハッタンカフェ,
2,1,カラテ,牡7,菅原明,栗東・辻野,差し,7.8,5,8,,34.5,534(-2),東京,161,中22週,Y,,3,トゥザグローリー,フレンチデピュティ,
3,2,レッドランメルト,牡4,荻野極,美浦・国枝,先行,51.5,13,10,,36.9,520(+14),小倉,77,中10週,Y,,3,ディープインパクト,Orpen,
4,2,ショウナンマグマ,牡4,石橋脩,美浦・尾関,,26.2,9,7,,35.6,512(-4),中山,70,中9週,Y,,3,ザファクター,ステイゴールド,
5,3,ブラヴァス,牡7,今村,栗東・友道,差し,131.4,16,15,,39.7,510(+2),阪神,71,中9週,Y,,3,キングカメハメハ,ディープインパクト,
6,3,セイウンハーデス B,牡4,津村,栗東・橋口,先行,4.8,2,1,,34.5,478(-2),阪神,28,中3週,Y,,3,シルバーステート,マンハッタンカフェ,
7,4,カレンルシェルブル,牡5,斎藤,栗東・安田翔,差し,7.6,4,1,,35.4,514(+6),福島,21,中2週,Y,,3,ハービンジャー,ハーツクライ,
8,4,モズベッロ,牡7,角田和,栗東・森田,差し,16.6,8,12,,34.9,492(-6),阪神,35,中4週,Y,,3,ディープブリランテ,Harlan's Holiday,
9,5,ロングラン,セ5,勝浦,美浦・和田勇,差し,29.3,11,6,,36.2,478(+2),福島,21,中2週,Y,,3,ヴィクトワールピサ,Kendargent,
10,5,キラーアビリティ,牡4,北村友,栗東・斉藤崇,差し,13.4,7,13,,35.2,474(0),阪神,35,中4週,Y,,3,ディープインパクト,Congaree,
11,6,イクスプロージョン B,牡5,和田竜,栗東・杉山晴,差し,37.1,12,13,,35.8,480(-6),中京,112,中15週,Y,,3,オルフェーヴル,シンボリクリスエス,
12,6,ヤマニンサルバム,牡4,浜中,栗東・中村,先行,9.4,6,7,,35.1,502(+4),中京,56,中7週,Y,,3,イスラボニータ,ホワイトマズル,
13,7,ピースワンパラディ,牡7,丹内,美浦・大竹,差し,28.1,10,13,,33.9,480(0),東京,91,中12週,Y,,3,ジャングルポケット,アグネスデジタル,
14,7,カイザーバローズ,牡5,藤岡佑,栗東・中内田,先行,59.4,14,9,,33.4,454(+4),中山,56,中7週,Y,,3,ディープインパクト,Storm Cat,
15,8,スパイダーゴールド,牡4,石川,美浦・鹿戸,先行,4.7,1,1,,34.6,490(+2),東京,77,中10週,Y,,3,ダイワメジャー,Candy Ride,
16,8,ハヤヤッコ B,牡7,丸山,美浦・国枝,差し,6.6,3,4,,34.3,484(0),中京,56,中7週,Y,,3,キングカメハメハ,クロフネ,
