着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,スコールユニバンス,牝4,56.0,田口,1:08.8,,8,32.5,33.5,栗東矢作,458(0)
2,6,12,スーサンアッシャー,牡4,58.0,横山典,1:08.9,1/2,3,5.9,33.3,栗東鈴木孝,476(+2)
3,3,5,ミルトクレイモー,牡3,57.0,岩田望,1:09.1,1.1/4,1,2.8,34.0,栗東中村,508(0)
4,4,8,マイネルレノン,牡4,58.0,角田河,1:09.1,アタマ,9,51.6,34.3,栗東宮,468(-2)
5,3,6,プロスペリダード,牝3,55.0,藤岡康,1:09.1,アタマ,2,5.1,34.4,栗東西園翔,446(-2)
6,1,1,メイショウエニシア,牝5,56.0,泉谷,1:09.2,1/2,4,8.6,34.0,栗東本田,454(+2)
7,2,4,ブレスレスリー,牝4,56.0,藤岡佑,1:09.2,ハナ,7,16.5,33.8,栗東藤岡,476(-2)
8,7,13,アネゴハダ,牝4,56.0,角田和,1:09.2,クビ,6,11.9,34.1,栗東佐々木,472(+8)
9,5,9,メイショウドウドウ,牡8,58.0,西村淳,1:09.2,アタマ,11,80.8,33.7,栗東荒川,498(+4)
10,2,3,エイシンフェンサー,牝3,55.0,吉田隼,1:09.3,1/2,5,8.8,34.4,栗東吉村,472(+4)
11,5,10,オルダージュ,セ7,58.0,幸,1:09.4,クビ,16,379.9,34.6,美浦青木,480(-10)
12,6,11,エグレムニ,牡6,58.0,松若,1:09.5,3/4,13,172.3,33.6,栗東加用,512(+4)
13,8,15,ハギノメーテル,牝4,56.0,藤懸,1:09.5,1/2,12,94.7,34.2,栗東寺島,498(+10)
14,4,7,アビエルト,牡6,58.0,和田竜,1:09.6,1/2,10,75.0,34.5,栗東杉山佳,508(+2)
15,8,16,クムシラコ,牡5,58.0,荻野琢,1:09.8,3/4,15,368.3,34.9,美浦石毛,472(-4)
16,7,14,テイエムイダテン,牡6,58.0,菱田,1:10.4,3.1/2,14,347.8,34.4,栗東飯田雄,490(+14)
