着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ジュンウィンダム,牝6,55.0,国分優,1:10.4,,11,105.7,35.3,栗東浜田,506(+4)
2,8,11,ドンアミティエ,牡6,60.0,松山,1:10.4,クビ,3,5.5,36.2,栗東今野,494
3,3,3,ペプチドヤマト,牡7,58.0,高倉,1:10.6,1.1/4,8,15.9,35.9,栗東武英,502(+2)
4,5,6,ヒルノドゴール,牡5,57.0,幸,1:10.7,3/4,5,6.0,35.7,栗東北出,526(-8)
5,5,5,メイショウホウレン,牡5,58.0,浜中,1:10.7,ハナ,4,5.6,37.2,栗東安達,520(0)
6,6,8,ケイアイシェルビー,牡8,57.0,藤懸,1:11.0,1.1/2,12,122.0,35.2,栗東平田,478(-4)
7,8,12,ファムエレガンテ,牝4,55.0,岩田望,1:11.5,3,1,4.8,37.9,栗東中村,470(-6)
8,7,9,カズゴルティス,セ5,57.0,団野,1:11.7,3/4,10,48.7,37.3,栗東西園翔,488(+4)
9,7,10,ゲッティヴィラ,牡4,57.0,西村淳,1:11.7,クビ,2,5.1,36.9,栗東小栗,462(+2)
10,6,7,ジョーローリット,牝5,55.0,角田和,1:11.9,1.1/4,6,9.3,37.9,栗東中竹,494(+4)
11,4,4,オーブルクール,牝5,55.0,原,1:12.3,2.1/2,7,14.1,38.1,美浦矢野,472(-16)
12,1,1,ケイアイアニラ,牡6,57.0,高杉,1:12.3,アタマ,9,20.6,37.6,栗東吉岡,536(-4)
