馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マサハヤウォルズ,牡4,吉村,栗東・今野,先行,46.9,9,1,3歳以上1勝クラス,38.7,470(0),京都,20,中2週,Y,,3,マインドユアビスケッツ,ディープインパクト,
2,1,キタノセレナード,牡5,国分優,栗東・坂口,差し,361.1,16,10,,37.5,448(0),中京,62,中8週,Y,,3,ホッコータルマエ,ディープインパクト,
3,2,リミットバスター B,牡4,高倉,栗東・杉山晴,差し,16.9,7,6,3歳以上2勝クラス,39.0,526(+4),京都,42,中5週,Y,,3,ハーツクライ,キングカメハメハ,
4,2,メイショウコジョウ,牡7,酒井,栗東・石橋,差し,75.6,10,4,,38.6,480(+2),京都,14,中1週,Y,,3,オルフェーヴル,Thousand Words,
5,3,タッチャブル,牡4,鮫島駿,栗東・中村,差し,150.9,13,9,,38.2,518(+8),中京,83,中11週,Y,,3,リアルスティール,ルーラーシップ,
6,3,カズタンジャー B,牡3,川田,栗東・新谷,先行,3.0,2,3,3歳以上2勝クラス,38.0,496(+2),中京,48,中6週,Y,,3,ドレフォン,アサクサキングス,
7,4,テーオールビー,牝3,秋山稔,栗東・宮,,2.8,1,2,3歳以上2勝クラス,37.8,466(-2),京都,27,中3週,Y,,3,サンダースノー,マンハッタンカフェ,
8,4,シュプリンガー B,セ5,長岡,栗東・小栗,差し,117.2,11,6,,38.2,498(-10),京都,147,中20週,Y,,3,ラブリーデイ,ハーツクライ,
9,5,ミヤジシャルマン,牡4,浜中,栗東・宮地,差し,133.7,12,12,3歳以上2勝クラス,37.8,508(+8),京都,21,中2週,Y,,3,エピファネイア,ディープインパクト,
10,5,ヒノデテイオー,牡5,菱田,栗東・河内,差し,186.1,14,8,3歳以上2勝クラス,37.5,460(+4),京都,21,中2週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,
11,6,メイプルタピット,牡3,渡辺竜,美浦・南田,差し,19.3,8,15,3歳以上2勝クラス,37.9,502(-14),東京,34,中4週,Y,,3,ラニ,オルフェーヴル,
12,6,ジャスパーバローズ,牡4,シュタ,栗東・清水久,差し,14.1,6,3,3歳以上2勝クラス,36.6,512(+4),京都,153,中21週,Y,,3,モーリス,ダンスインザダーク,
13,7,ダノンピーカブー,牡5,,栗東・大久保,差し,263.1,15,5,障害4歳以上未勝利,13.4,488(+4),新潟,202,中28週,Y,Y,3,Kitten's Joy,Tapit,
14,7,ノットイナフ B,牡3,岩田望,栗東・浜田,差し,13.3,5,5,,38.9,476(-4),京都,14,中1週,Y,,3,マジェスティックウォリアー,マンハッタンカフェ,
15,8,ハーバーライト,牡3,Ｃデム,栗東・高橋忠,差し,7.0,3,15,,41.9,524(-12),新潟,104,中14週,Y,,3,ドレフォン,キングカメハメハ,
16,8,ツウカイリアル,牡4,田口,栗東・庄野,先行,9.5,4,10,,37.4,500(+10),小倉,119,中16週,Y,,3,ホッコータルマエ,シンボリクリスエス,
