着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ヤマニンアルリフラ,牡3,53.0,Mデム,1:21.2,,4,6.9,33.7,栗東斉藤崇,482(+4)
2,2,4,ショウナンラウール,牝3,51.0,田口,1:21.6,2.1/2,9,23.7,34.4,栗東高橋忠,430(+12)
3,5,9,システムリブート,牡4,55.0,北村友,1:21.6,クビ,10,33.3,34.6,栗東吉岡,522(+10)
4,4,7,ダズリングブレイヴ,セ4,56.0,亀田,1:21.7,1/2,2,4.3,34.1,栗東斉藤崇,490(+6)
5,7,14,マテンロウボンド,牡5,55.0,藤岡佑,1:21.9,1.1/4,11,35.5,33.8,栗東野中,504(+6)
6,6,12,テラステラ,牡4,57.0,菱田,1:22.0,クビ,1,3.9,34.2,栗東矢作,480(-2)
7,3,6,スカプラリオ,牝4,51.0,酒井,1:22.0,アタマ,16,171.3,34.3,栗東佐々木,468(+6)
8,4,8,ケイアイオメガ,牡5,54.0,古川吉,1:22.0,アタマ,15,74.4,34.0,栗東梅田,468(+10)
9,7,13,ヴィアドロローサ,牡5,55.0,斎藤,1:22.0,ハナ,17,217.8,34.9,栗東高橋一,448(-4)
10,8,17,ルヴァンノワール,牝6,53.0,荻野極,1:22.0,アタマ,12,53.2,34.5,栗東庄野,464(-2)
11,8,15,ファビュラススター,牡3,56.0,西村淳,1:22.2,1,3,5.6,34.5,美浦萩原,506(-2)
12,1,2,メイショウカイト,牝6,54.0,団野,1:22.2,クビ,6,16.7,34.0,栗東荒川,466(-2)
13,1,1,ロゼフレア,牝3,53.0,岩田望,1:22.3,クビ,7,20.9,34.1,栗東中村,452(+6)
14,3,5,アサギリ,牝3,52.0,永島,1:22.3,ハナ,14,68.7,33.9,美浦尾形,460(-4)
15,6,11,エイムフォーエース,牡3,55.0,高杉,1:22.3,アタマ,8,21.7,34.3,美浦武井,444(0)
16,8,16,クイックバイオ,牝3,54.0,佐々木,1:22.4,3/4,5,8.4,35.2,栗東須貝,490(-4)
17,2,3,レッドバレンティア,牡4,55.0,丹内,1:22.5,1/2,13,59.1,34.7,美浦矢嶋,460(+4)
