着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ペプチドヤマト,牡6,58.0,松山,1:12.2,,2,4.1,35.8,栗東武英,500(+2)
2,8,12,カミーロ,牡5,58.0,幸,1:12.2,クビ,3,5.9,36.1,栗東石橋,490(+2)
3,3,3,エンヤラヴフェイス,牡4,58.0,岩田望,1:12.6,2,4,6.5,35.7,栗東森田,506(+4)
4,6,8,ダイリュウホマレ,牝5,56.0,菱田,1:12.7,1/2,9,28.3,36.7,栗東橋口,456(+4)
5,7,10,ベンダバリラビア,牡5,58.0,今村,1:12.7,クビ,11,42.3,35.8,栗東寺島,550(+10)
6,8,13,フラップシグナス,牡6,58.0,吉村,1:12.7,ハナ,12,71.7,36.0,栗東千田,504(+4)
7,6,9,オーガスタスカイ,牝6,56.0,団野,1:12.8,1/2,13,169.5,36.4,栗東斉藤崇,480(0)
8,4,4,リンドラゴ,牡6,58.0,北村友,1:12.9,クビ,8,25.3,36.8,栗東杉山佳,476(+2)
8,4,5,マルカラピッド,牝5,56.0,荻野琢,1:12.9,クビ,5,13.3,36.1,栗東今野,486(+6)
10,5,7,スマートアイ,牝5,56.0,武豊,1:13.1,1.1/2,1,2.7,37.2,栗東寺島,516(0)
11,2,2,ジュストコル,牡7,58.0,Mデム,1:14.1,6,6,16.6,37.6,栗東大久保,516(+2)
12,5,6,アロットドリーム,牝5,56.0,太宰,1:14.8,4,7,24.6,39.0,栗東本田,452(+2)
13,1,1,エコロアイ,牝5,56.0,西村淳,1:18.9,大,10,31.1,42.8,栗東森秀,522(+2)
