馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウミツヤス,牡5,富田,栗東・木原,先行,26.2,11,5,4歳以上2勝クラス,36.1,502(-2),阪神,20,中2週,Y,,3,トゥザグローリー,マンハッタンカフェ,
2,1,ハギノオーロ,牝6,藤懸,栗東・高野,逃げ,11.8,6,3,,35.7,510(-6),小倉,55,中7週,Y,,3,キンシャサノキセキ,アドマイヤムーン,
3,2,ゲンパチレオニダス,牡4,菊沢,栗東・牧浦,先行,51.3,14,1,4歳以上1勝クラス,35.0,494(0),小倉,77,中10週,Y,,3,ロードカナロア,ジャングルポケット,
4,2,ルピナステソーロ,牝5,佐々木,美浦・畠山,差し,201.1,16,11,,35.8,460(-6),小倉,70,中9週,Y,,2,ミッキーアイル,チチカステナンゴ,
5,3,サイモンルピナス B,牝5,城戸,栗東・羽月,先行,40.8,13,7,,35.4,438(-6),小倉,55,中7週,Y,,3,ダノンレジェンド,キングカメハメハ,
6,3,シャスティーナ,牝5,田中健,栗東・中村,先行,182.0,15,9,,35.6,482(+2),小倉,55,中7週,Y,,3,ロードカナロア,ディープインパクト,
7,4,ナツイロノオトメ,牝4,永島,栗東・角田,逃げ,10.1,5,1,4歳以上1勝クラス,35.4,486(+4),小倉,49,中6週,Y,,3,ミッキーアイル,アラムシャー,
8,4,カネコメシスター,牝4,斎藤,栗東・中尾,差し,29.6,12,8,4歳以上2勝クラス,37.6,502(+14),中京,100,中13週,Y,,3,エスポワールシチー,フォーティナイナー,
9,5,プリティインピンク,牝5,,美浦・小手川,差し,7.8,3,2,,34.5,434(-4),小倉,55,中7週,Y,,3,キンシャサノキセキ,クロフネ,
10,5,マルモリスペシャル,牡4,泉谷,栗東・大橋,先行,3.1,1,3,4歳以上2勝クラス,35.2,540(+2),阪神,20,中2週,Y,,3,バトルプラン,スペシャルウィーク,
11,6,ショウナンマッハ,牡4,角田和,栗東・茶木,先行,19.9,8,12,,35.3,506(0),小倉,63,中8週,Y,,3,ショウナンカンプ,ダイワメジャー,
12,6,ユウグロスファクタ,牝4,小沢,栗東・新谷,先行,20.1,9,6,,35.7,498(+2),小倉,70,中9週,Y,,3,コパノリッキー,アグネスタキオン,
13,7,ブルースコード B,牡5,,美浦・伊藤圭,先行,18.8,7,4,4歳以上2勝クラス,37.2,492(-2),中山,13,中1週,Y,,3,ミッキーアイル,フレンチデピュティ,
14,7,トップヴィヴィット,牡5,宮崎,美浦・中川,逃げ,22.1,10,9,4歳以上2勝クラス,38.5,522(-18),中山,96,中13週,Y,,3,ディープブリランテ,Aragorn,
15,8,タヤスゴールド,牡4,丹内,美浦・岩戸,,5.2,2,8,4歳以上2勝クラス,38.6,502(-12),中山,96,中13週,Y,,3,プリサイスエンド,フレンチデピュティ,
16,8,ロードミッドナイト,牡5,菱田,美浦・田中博,先行,9.3,4,4,4歳以上2勝クラス,35.7,540(+10),阪神,20,中2週,Y,,3,カレンブラックヒル,ザール,
