馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ポワンキュルミナン,牡6,小牧加,栗東・岡田,差し,13.8,6,11,障害4歳以上未勝利,14.0,442(+8),中山,62,中8週,Y,,3,ロゴタイプ,フジキセキ,,
2,2,オリンポスカズマ,牡6,黒岩,栗東・平田,差し,97.2,10,8,障害3歳以上未勝利,14.0,542(+8),阪神,77,中10週,Y,,3,ヴィクトワールピサ,アッミラーレ,,
3,3,フォーディアライフ,セ5,石神深,美浦・矢嶋,,5.8,2,8,障害4歳以上未勝利,13.7,536(-2),中山,57,中7週,Y,,3,ドレフォン,ハーツクライ,,
4,3,ジロラータ,牡4,草野,美浦・久保田,差し,25.9,7,6,障害4歳以上未勝利,14.0,466(-8),小倉,42,中5週,Y,,3,リアルインパクト,Elusive City,,
5,4,ヴァルトバーデン,牡4,土田,美浦・粕谷,差し,171.7,13,9,障害4歳以上未勝利,14.5,482(-12),小倉,36,中4週,Y,,3,ディープブリランテ,エルコンドルパサー,,
6,4,ロワゾブルー,牝4,小野寺,美浦・小島,差し,134.7,11,10,障害4歳以上未勝利,13.9,452(+2),小倉,49,中6週,Y,,3,ノヴェリスト,ジャングルポケット,,
7,5,セイフウサツキ,牡4,難波,栗東・松永幹,差し,1.8,1,3,障害4歳以上未勝利,13.9,484(+4),小倉,29,中3週,Y,,3,サトノクラウン,ダンスインザダーク,,
8,5,コルデアニル,牝6,上野,美浦・金成,先行,6.3,3,6,障害4歳以上未勝利,13.8,470(+2),小倉,28,中3週,Y,,3,モーリス,フジキセキ,,
9,6,ヴォンヌヴォー,牝6,,美浦・天間,差し,39.8,9,7,障害4歳以上未勝利,14.0,468(-6),小倉,29,中3週,Y,,3,ドレフォン,ゼンノロブロイ,,
10,6,メイショウコガシラ,牡6,中村,栗東・本田,,10.1,4,5,障害4歳以上未勝利,13.9,510(-2),小倉,21,中2週,Y,,3,メイショウボーラー,Elusive Quality,,
11,7,スラーヴァ,牡5,坂口,美浦・高橋文,差し,155.2,12,10,障害3歳以上未勝利,14.2,484(-14),中山,98,中13週,Y,,3,シャンハイボビー,キングカメハメハ,,
12,7,スノーリン,セ4,五十嵐,美浦・和田雄,差し,197.7,14,9,3歳未勝利,37.3,472(+6),福島,238,中33週,Y,Y,3,ノヴェリスト,ハーツクライ,,
13,8,インターステラ,牡4,江田勇,美浦・天間,差し,31.6,8,5,障害4歳以上未勝利,13.6,478(-8),小倉,22,中2週,Y,,3,ダノンバラード,サッカーボーイ,,
14,8,ヴァランセカズマ,牡9,大江圭,美浦・蛯名利,,10.6,5,7,障害4歳以上未勝利,13.9,500(-12),小倉,28,中3週,Y,,3,モンテロッソ,デュランダル,,B
