コーナー,通過順
1コーナー,"7,8(3,5)(4,9)(2,6)1"
2コーナー,"7,8(3,5)(4,9)2,6,1"
3コーナー,"(*7,8)(3,5)(4,9)(2,6)1"
4コーナー,"(*7,8,5)3(4,6)(2,9)1"
