馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミスバレンシア,牝2,今村,美浦・武井,,2.8,2,,,,476(0),,,,,,,ロジャーバローズ,サクラバクシンオー,,
2,2,セイウンシシマイ,牡2,大野,美浦・杉浦,,12.6,4,,,,472(0),,,,,,,インディチャンプ,アニマルキングダム,,
3,3,マイネルユーゲント,牡2,石川,美浦・加藤士,,3.5,3,,,,434(0),,,,,,,インディチャンプ,サクラバクシンオー,,
4,4,フレンドモナコ,牡2,佐藤,美浦・南田,,77.9,8,,,,422(0),,,,,,,ビーチパトロール,アグネスデジタル,,
5,5,ドングラミ,牡2,内田博,美浦・本間,,135.5,10,,,,458(0),,,,,,,カリフォルニアクローム,スウェプトオーヴァーボード,,
6,6,ジュリ,牝2,,美浦・萱野,,41.4,7,,,,410(0),,,,,,,ダノンスマッシュ,ジャングルポケット,,
7,6,メープルタフィー,牝2,石神道,美浦・佐藤吉,,150.5,11,,,,400(0),,,,,,,サトノジェネシス,スピードワールド,,
8,7,ヨドノティアラ,牝2,津村,美浦・矢嶋,,19.7,6,,,,426(0),,,,,,,マテラスカイ,アンライバルド,,
9,7,バランソワール,牝2,戸崎圭,美浦・矢野,,2.6,1,,,,406(0),,,,,,,ポエティックフレア,エピファネイア,,
10,8,シーズンシート,牝2,丸田,美浦・柄崎,,119.5,9,,,,410(0),,,,,,,ヘンリーバローズ,ヴィクトワールピサ,,
11,8,インディジョーズ,牝2,木幡初,美浦・竹内,,17.7,5,,,,444(0),,,,,,,リオンディーズ,バゴ,,
