コーナー,通過順
1コーナー,"5,4,10(1,6,12)8(2,11)(9,13)(3,7,14)"
2コーナー,"5(4,10)(1,6,12)(8,11)2,9(3,7,13)14"
3コーナー,"5,11(4,10)(1,6,12,8)(3,2,7,13)14,9"
4コーナー,"5(4,10,8)11(6,13)(1,14)(2,12)(3,9,7)"
