馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,インフィオラータ,牝3,浜中,栗東・須貝,差し,11.1,7,7,3歳未勝利,35.8,444(0),京都,35,中4週,Y,,3,サートゥルナーリア,エンパイアメーカー,,
2,1,ララニューディー,牡3,横山琉,美浦・大竹,先行,5.6,2,4,3歳未勝利,34.4,510(0),東京,132,中18週,Y,,1,サートゥルナーリア,クロフネ,,
3,2,オケアノステソーロ,牡3,大野,美浦・田中剛,差し,251.6,15,8,3歳未勝利,35.0,464(0),東京,34,中4週,Y,,2,ジャスタウェイ,ダンスインザダーク,,
4,2,エグジスタンス,牡3,佐々木,栗東・奥村豊,,10.0,6,3,3歳未勝利,35.3,488(+2),函館,13,中1週,Y,,3,フィエールマン,Kingman,,
5,3,クールフィデル,牡3,横山和,美浦・和田勇,,9.1,5,7,3歳未勝利,35.4,476(-6),東京,20,中2週,Y,,3,サートゥルナーリア,ディープブリランテ,,B
6,3,ヘイマー,牡3,長浜,美浦・伊藤伸,差し,254.7,16,4,垂井宿特別,40.5,512(+5),笠松,16,中1週,,,2,アドマイヤムーン,Dynaformer,,
7,4,ゲフィオン,牝3,北村友,栗東・辻野,差し,17.3,9,13,3歳未勝利,35.4,448(+6),京都,63,中8週,Y,,3,エピファネイア,ディープインパクト,,
8,4,マンサニージャ,牝3,横山武,美浦・菊川,差し,6.7,4,6,3歳未勝利,35.1,436(+2),函館,13,中1週,Y,,3,ダノンバラード,ロージズインメイ,,
9,5,ラウターユーベル,牡3,小沢,美浦・青木,差し,94.9,13,7,3歳未勝利,34.0,514(-6),東京,27,中3週,Y,,2,ミッキーグローリー,Stroll,,
10,5,アルケミラモリス,牝3,大久保,美浦・粕谷,先行,41.7,11,5,3歳未勝利,35.2,462(0),函館,13,中1週,Y,,3,ロジャーバローズ,マリエンバード,,
11,6,エアヴァイブス,牝3,武豊,栗東・福永,差し,4.3,1,7,3歳未勝利,34.8,432(+6),京都,27,中3週,Y,,3,コントレイル,ハービンジャー,,
12,6,ウインラファーガ,牡3,丹内,美浦・村田,差し,28.0,10,7,3歳未勝利,34.7,454(+8),京都,41,中5週,Y,,3,ウインブライト,タニノギムレット,,B
13,7,ケナゲ,牝3,河原田,美浦・和田雄,差し,123.3,14,7,3歳未勝利,34.0,442(0),東京,28,中3週,Y,,3,アニマルキングダム,バゴ,,
14,7,アイムイン,牡3,岩田望,美浦・加藤征,先行,5.8,3,4,3歳未勝利,35.2,420(-2),函館,13,中1週,Y,,3,シルバーステート,キングカメハメハ,,
15,8,ラップトップ,牝3,舟山,栗東・小栗,先行,15.2,8,6,3歳未勝利,36.4,402(0),函館,13,中1週,Y,,3,リオンリオン,ダンスインザダーク,,
16,8,ダンツアラーム,牝3,遠藤,栗東・本田,差し,60.3,12,5,3歳未勝利,38.4,430(-2),函館,13,中1週,Y,,3,リアルスティール,ノヴェリスト,,
