券種,組み合わせ,配当,人気
単勝,1,570,2
複勝,1,180,2
複勝,4,260,6
複勝,3,170,1
枠連,1-4,1300,2
馬連,1-4,2220,7
ワイド,1-4,830,6
ワイド,1-3,510,1
ワイド,3-4,830,7
馬単,1-4,4290,16
3連複,1-3-4,3460,5
3連単,1-4-3,21670,44
