券種,組み合わせ,配当,人気
単勝,5,320,1
複勝,5,170,2
複勝,13,290,5
複勝,4,290,6
枠連,3-7,1780,7
馬連,5-13,2890,10
ワイド,5-13,1100,10
ワイド,4-5,1240,13
ワイド,4-13,1950,22
馬単,5-13,3760,11
3連複,4-5-13,11000,33
3連単,5-13-4,39110,103
