馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ショウナンアトレ,牡3,和田陽,栗東・梅田,差し,20.0,7,4,3歳以上1勝クラス,39.3,460(-2),函館,14,中1週,Y,,3,ショウナンバッハ,Northern Afleet,,
2,2,ロストボール,セ6,森田,美浦・加藤和,差し,201.7,11,13,3歳以上1勝クラス,36.9,448(-2),東京,22,中2週,Y,,3,フリオーソ,ストリートセンス,,
3,3,サトノシャムロック,牡3,舟山,美浦・田中博,差し,3.7,2,2,3歳以上1勝クラス,36.7,498(-4),東京,36,中4週,Y,,3,ニューイヤーズデイ,Tiz Wonderful,,
4,4,サトノルクソン,牡5,小林美,栗東・藤原,先行,17.8,5,14,4歳以上1勝クラス,40.1,474(0),新潟,49,中6週,Y,,3,ルーラーシップ,アグネスタキオン,,
5,5,チェイスザウィンド,牡4,松本,美浦・石栗,先行,223.1,12,8,3歳以上1勝クラス,35.4,496(0),福島,14,中1週,Y,,3,ラブリーデイ,ハーツクライ,,
6,5,トモジャザーン,牡4,川又,栗東・大根田,先行,19.0,6,9,3歳以上1勝クラス,38.3,496(+2),函館,7,連闘,Y,,3,マジェスティックウォリアー,エンパイアメーカー,,
7,6,サンライズバレット,牡3,鮫島駿,栗東・茶木,先行,1.9,1,1,3歳未勝利,38.3,510(+4),函館,22,中2週,Y,,3,リアルスティール,サンライズペガサス,,
8,6,トップオンザヒル,牡3,柴田裕,栗東・岡田,差し,72.4,9,15,3歳1勝クラス,39.6,478(-10),阪神,120,中16週,Y,,3,エピファネイア,スクリーンヒーロー,,
9,7,ホウオウバローロ,牡4,鷲頭,栗東・前川,差し,55.4,8,9,アーバンス,38.5,462(+15),大井,87,中11週,,,2,ロードカナロア,ハーツクライ,,
10,7,フォルテフィオーレ,牡4,横山和,美浦・上原佑,先行,6.6,3,14,3歳以上1勝クラス,38.3,456(0),函館,15,中1週,Y,,3,ドゥラメンテ,ディープインパクト,,
11,8,アイウィル,牡4,浜中,美浦・高木,先行,8.9,4,8,4歳以上1勝クラス,40.2,520(+4),中山,133,中18週,Y,,3,ドレフォン,ハーツクライ,,
12,8,サノノアメリカン,牡3,古川奈,美浦・中舘,,94.8,10,14,3歳以上1勝クラス,39.0,466(+12),東京,22,中2週,Y,,3,アメリカンペイトリオット,タイキシャトル,,
