馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トレンディスター,牝3,菱田,栗東・高柳大,,4.4,2,2,,35.4,488(-6),小倉,21,中2週,Y,,3,ファインニードル,パラダイスクリーク,
2,2,スリーアイランド,牝3,藤岡佑,栗東・橋田,先行,4.0,1,1,3歳未勝利,35.0,462(+2),小倉,27,中3週,Y,,3,Zoustar,Pivotal,
3,2,ユカリプレリュード,牝3,藤田菜,美浦・根本,,58.0,10,8,,36.0,482(-4),小倉,21,中2週,Y,,3,キタサンブラック,クロフネ,
4,3,シャーマンロック,牡3,藤岡康,栗東・新谷,先行,108.0,12,12,3歳1勝クラス,38.9,508(-8),中京,47,中6週,Y,,1,インカンテーション,バブルガムフェロー,
5,3,ミヤジトレヴ,牝3,丸山,栗東・川村,先行,91.9,11,1,3歳未勝利,35.8,504(-6),小倉,27,中3週,Y,,3,キタサンブラック,ノヴェリスト,
6,4,オンネマトカ,牝3,飛田愛,地方・手島勝,差し,257.8,14,1,ウインター,36.4,440(-5),佐賀,20,中2週,,,0,ゴールドアクター,シニスターミニスター,
7,4,メイショウコギク,牝3,富田,栗東・南井,先行,27.7,9,6,,34.7,414(-10),小倉,21,中2週,Y,,3,サトノクラウン,ハーツクライ,
8,5,サザーランド,牝3,北村友,栗東・小林,逃げ,9.6,5,1,2歳新馬,35.0,434(+2),阪神,126,中17週,Y,,1,ダイワメジャー,Sinndar,
9,5,ルイス,牡3,角田和,栗東・角田,差し,213.8,13,12,,35.8,486(-12),小倉,21,中2週,Y,,3,キンシャサノキセキ,サクラバクシンオー,
10,6,タマモブラックタイ,牡3,,栗東・角田,先行,5.4,3,2,,35.0,522(+4),小倉,35,中4週,Y,,3,デクラレーションオブウォー,ブラックタイド,
11,6,ミシェラドラータ,牡3,斎藤,栗東・清水久,差し,12.8,7,14,,36.6,482(-4),阪神,69,中9週,Y,,3,キンシャサノキセキ,フレンチデピュティ,
12,7,シンプリーオーサム,牡3,西村淳,栗東・吉岡,先行,5.6,4,1,3歳新馬,34.7,530(+2),小倉,27,中3週,Y,,1,ビッグアーサー,Grand Slam,
13,7,カナ,牝3,佐々木,美浦・粕谷,差し,326.0,15,18,3歳未勝利,35.8,388(+6),小倉,13,中1週,Y,,3,クリエイターII,ヨハネスブルグ,
14,8,ニシノトキメキ,牝3,亀田,栗東・北出,差し,14.5,8,3,,34.9,468(-2),小倉,35,中4週,Y,,3,リアルスティール,ダイワメジャー,
15,8,リサリサ,牝3,丹内,美浦・田村,差し,12.0,6,1,3歳未勝利,34.6,480(-2),小倉,13,中1週,Y,,3,イスラボニータ,タイキシャトル,
