馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ランスオブカオス,牡4,吉村,栗東・奥村豊,差し,2.4,1,1,,33.1,502(0),阪神,22,中2週,Y,,3,シルバーステート,ローエングリン,
2,1,キョウエイブリッサ,牡6,酒井,美浦・武市,差し,25.0,8,5,,33.0,480(-6),阪神,22,中2週,Y,,3,グレーターロンドン,ルーラーシップ,
3,2,キープカルム,牡5,坂井,栗東・中竹,差し,7.8,3,6,,33.3,506(+18),東京,78,中10週,Y,,3,ロードカナロア,サクラバクシンオー,
4,2,マサノカナリア,牝5,松若,栗東・藤野,差し,42.0,11,14,,34.7,472(+10),東京,231,中32週,Y,Y,3,シルバーステート,メイショウボーラー,
5,3,コレペティトール,セ6,富田,栗東・中竹,差し,111.3,16,9,障害3歳以上未勝利,13.8,490(+2),京都,78,中10週,Y,,3,ジャスタウェイ,コロナドズクエスト,
6,3,ヤンキーバローズ,牡4,岩田望,栗東・上村,差し,15.7,7,9,,32.9,494(+2),阪神,22,中2週,Y,,3,エピファネイア,ディープインパクト,
7,4,マテンロウオリオン B,牡7,横山典,栗東・昆,追込,77.4,14,10,,33.4,492(+12),東京,36,中4週,Y,,3,ダイワメジャー,キングカメハメハ,
8,4,ヤマニンサンパ B,牡8,亀田,栗東・斉藤崇,差し,48.7,12,1,,33.4,488(+6),阪神,98,中13週,Y,,3,ディープインパクト,スウェプトオーヴァーボード,
9,5,トロヴァトーレ,牡5,ハマー,美浦・鹿戸,差し,11.6,6,3,,35.3,510(+6),東京,64,中8週,Y,,3,レイデオロ,エンパイアメーカー,
10,5,ショウナンアデイブ B,牡7,池添,栗東・高野,先行,137.7,18,13,,34.5,526(+8),中京,22,中2週,Y,,3,ディープインパクト,Mineshaft,
11,6,ファーヴェント,牡5,松山,栗東・藤原,先行,11.3,5,7,,33.7,512(+4),東京,78,中10週,Y,,3,ハーツクライ,Street Cry,
12,6,ホウオウラスカーズ,牝8,木幡巧,美浦・高木,差し,79.6,15,8,,34.0,460(0),中山,15,中1週,Y,,3,ディープインパクト,Shamardal,
13,7,ガイアメンテ,牡5,北村友,栗東・須貝,差し,7.5,2,1,,33.5,500(+6),京都,49,中6週,Y,,3,ドゥラメンテ,Concorde's Tune,
14,7,シンフォーエバー,牡4,団野,栗東・森秀,,38.9,10,15,,36.0,512(+6),京都,63,中8週,Y,,3,Complexity,Pulpit,
15,7,ブエナオンダ,牡5,川田,栗東・須貝,差し,7.8,4,3,,33.9,456(+2),東京,36,中4週,Y,,3,リオンディーズ,ディープインパクト,
16,8,クルゼイロドスル,牡6,武豊,栗東・高橋忠,差し,25.7,9,12,,33.1,508(+18),新潟,148,中20週,Y,,3,ファインニードル,アルカセット,
17,8,ラケマーダ,牡6,高杉,栗東・千田,差し,113.9,17,6,,33.3,506(-2),東京,36,中4週,Y,,3,アメリカンペイトリオット,アドマイヤムーン,
18,8,エアファンディタ B,セ9,藤岡佑,栗東・池添,追込,55.9,13,1,,33.5,458(+6),京都,63,中8週,Y,,3,ハットトリック,エンパイアメーカー,
