着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,シヴァース,牡4,58.0,Mデム,1:32.3,,3,5.2,33.4,栗東友道,452(0)
2,3,4,ムーンリットナイト,牡6,58.0,長岡,1:32.5,1,11,24.3,33.4,栗東杉山佳,514(-6)
3,1,1,ナムラエイハブ,牡4,58.0,松山,1:32.6,1/2,1,3.3,34.0,栗東長谷川,514(-6)
4,7,11,プッシュオン,牡5,58.0,モレイ,1:32.7,1/2,2,4.3,33.2,栗東西村,458(-4)
5,8,13,ユハンヌス,牡5,58.0,西塚,1:32.7,クビ,4,8.4,33.2,栗東大久保,470(-2)
6,6,10,オープンファイア,牡5,58.0,横山武,1:33.0,1.3/4,6,13.4,33.8,栗東池江,500(+2)
7,4,5,ワンダイレクト,牡5,58.0,高杉,1:33.0,クビ,5,13.3,33.4,栗東藤岡,460(+6)
8,6,9,エマヌエーレ,牡5,58.0,和田竜,1:33.0,ハナ,9,20.9,33.7,栗東平田,502(-8)
9,5,8,グランデサラス,牡5,58.0,シュタ,1:33.0,ハナ,13,150.4,33.3,栗東池添,492(+4)
10,2,2,エアミアーニ,セ7,58.0,北村友,1:33.1,3/4,12,133.5,33.8,栗東笹田,452(-6)
11,5,7,ブリュットミレジメ,牡6,58.0,幸,1:33.2,1/2,10,23.7,33.4,栗東荒川,516(+2)
12,7,12,サクセスアイ,牝5,56.0,池添,1:33.3,クビ,7,16.2,34.4,栗東北出,440(-2)
13,8,14,ヤマニンアストロン,牡4,58.0,浜中,1:33.7,2.1/2,8,19.2,34.4,栗東石橋,496(0)
14,4,6,ウルトラソニック,牡7,58.0,吉田隼,1:34.7,6,14,233.7,36.0,栗東中尾,488(+6)
