券種,組み合わせ,配当,人気
単勝,8,310,2
複勝,8,140,1
複勝,5,580,8
複勝,4,120,2
枠連,5-8,4080,11
馬連,5-8,5920,17
ワイド,5-8,1320,15
ワイド,4-8,200,1
ワイド,4-5,1250,12
馬単,8-5,8240,28
3連複,4-5-8,3880,8
3連単,8-5-4,31460,89
