馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リグレイアー,牝4,亀田,栗東・北出,先行,81.7,8,8,4歳以上1勝クラス,39.2,470(0),小倉,13,中1週,Y,,2,タリスマニック,ブライアンズタイム,,
2,2,パルメリータ,牝4,佐々木,栗東・西園正,逃げ,3.3,2,3,3歳以上1勝クラス,39.1,486(0),中京,70,中9週,Y,,3,スクリーンヒーロー,Sunray Spirit,,
3,3,トウロウノオノ,牝4,小林美,美浦・竹内,先行,5.0,3,3,4歳以上1勝クラス,38.7,442(-4),小倉,13,中1週,Y,,3,ビッグアーサー,ブラックタイド,,
4,4,ブーバー,牝4,河原田,美浦・新開,,15.6,7,7,3歳以上1勝クラス,38.3,428(+6),中京,56,中7週,Y,,1,ロゴタイプ,Hard Spun,,
5,5,レタラ,牝5,鷲頭,栗東・吉村,差し,145.3,11,12,3歳以上1勝クラス,38.3,456(-10),阪神,63,中8週,Y,,3,ダンカーク,マンハッタンカフェ,,
6,6,ミッキーマカロン,牝4,藤岡康,栗東・大久保,先行,9.4,4,12,3歳以上1勝クラス,37.6,432(-4),中京,69,中9週,Y,,3,キタサンブラック,Candy Ride,,
7,6,テンナイトパール,牝8,勝浦,美浦・小西,追込,131.7,10,7,4歳以上1勝クラス,38.9,498(0),小倉,13,中1週,Y,,3,ゴールドアリュール,Indian Charlie,,
8,7,ツインビスケッツ,牝4,石田,美浦・新開,差し,9.7,5,4,4歳以上1勝クラス,38.3,456(-2),小倉,13,中1週,Y,,3,マインドユアビスケッツ,ハーツクライ,,B
9,7,スマイルヴィヴァン,牝6,丹内,美浦・高橋裕,差し,82.5,9,6,4歳以上1勝クラス,38.6,432(+2),小倉,13,中1週,Y,,3,パイロ,ブライアンズタイム,,B
10,8,ワイドカイゼリン,牝4,藤岡佑,栗東・奥村豊,先行,2.8,1,2,4歳以上1勝クラス,38.3,480(0),小倉,13,中1週,Y,,3,アメリカンペイトリオット,ワイルドラッシュ,,
11,8,ノーブルアクト,牝4,水沼,美浦・上原博,差し,10.8,6,5,4歳以上1勝クラス,37.9,508(+8),小倉,13,中1週,Y,,3,マクフィ,ゼンノロブロイ,,
