馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カツノテンス,牡5,長浜,美浦・伊藤伸,先行,122.1,13,4,4歳以上1勝クラス,32.9,448(+2),新潟,15,中1週,Y,,3,シルバーステート,サウスヴィグラス,
2,1,アスキーアート,牝5,川端,美浦・矢嶋,差し,169.8,16,10,3歳以上1勝クラス,37.0,432(+4),福島,190,中26週,Y,Y,2,ダノンレジェンド,タイキシャトル,
3,2,ジョウゲンノツキ,牝4,丹内,栗東・牧田,先行,11.3,6,4,4歳以上1勝クラス,34.4,448(+6),福島,21,中2週,Y,,3,イスラボニータ,フレンチデピュティ,
4,2,ブライトアゲイン,牝4,吉田隼,栗東・森秀,先行,19.9,8,4,,34.9,470(-8),福島,28,中3週,Y,,3,Practical Joke,Elusive Quality,
5,3,オコジュ B,牝5,嶋田,美浦・矢嶋,先行,36.2,10,3,4歳以上1勝クラス,32.7,468(+4),新潟,15,中1週,Y,,3,ロゴタイプ,ハービンジャー,
6,3,ロードアルフィーネ B,牡4,永島,美浦・和田勇,差し,110.7,12,6,がんばれ馬,37.6,434(-8),門別,199,中27週,,Y,0,ロードカナロア,オルフェーヴル,
7,4,ブラヴィーノ,牡6,小沢,美浦・天間,差し,124.9,14,13,4歳以上1勝クラス,36.7,468(+6),小倉,78,中10週,Y,,3,Klimt,Giant's Causeway,
8,4,アウクソー,牝5,秋山稔,栗東・平田,差し,27.1,9,15,4歳以上1勝クラス,35.2,428(+2),阪神,49,中6週,Y,,3,サトノアラジン,Sea The Stars,
9,5,レジーナローズ,牝5,菊沢,美浦・鈴木慎,,7.2,4,3,4歳以上1勝クラス,37.1,446(-12),中山,28,中3週,Y,,3,リオンディーズ,マンハッタンカフェ,
10,5,ブルボンクイーン B,牝4,佐々木,栗東・角田,逃げ,3.3,1,2,4歳以上1勝クラス,32.7,476(-4),新潟,15,中1週,Y,,3,キズナ,ボストンハーバー,
11,6,ヒメカミノイタダキ,牡6,大野,美浦・武市,先行,38.7,11,9,4歳以上1勝クラス,35.9,506(+8),小倉,99,中13週,Y,,3,アドマイヤムーン,ダンスインザダーク,
12,6,シュシュトディエス,牝4,武藤,美浦・石栗,差し,135.9,15,13,4歳以上1勝クラス,34.9,458(+12),小倉,84,中11週,Y,,3,シルバーステート,スエヒロコマンダー,
13,7,スピニングマーリン B,牝5,中井,美浦・西田,差し,10.8,5,6,4歳以上1勝クラス,36.1,494(+8),小倉,78,中10週,Y,,3,サクラオリオン,サクラバクシンオー,
14,7,ハッピーデービー,牝4,小林美,美浦・鈴木伸,,12.9,7,14,4歳以上1勝クラス,36.0,456(0),中京,56,中7週,Y,,3,エピファネイア,サクラバクシンオー,
15,8,ラクサパーナ,牝5,荻野極,美浦・矢野,,7.2,3,12,4歳以上1勝クラス,39.6,442(-2),中山,63,中8週,Y,,3,ダイワメジャー,Rahy,
16,8,ラブディーヴァ,牝4,丸田,美浦・田中勝,先行,4.1,2,17,4歳以上1勝クラス,36.4,458(+8),小倉,78,中10週,Y,,3,ダイワメジャー,Dylan Thomas,
