馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サマートゥリスト,牝5,松田,栗東・藤原,差し,29.4,8,8,,35.5,472(-10),中京,42,中5週,Y,,3,Dubawi,タニノギムレット,
2,2,ベジャール,牡4,岩田康,美浦・田中博,差し,8.7,6,7,,33.2,564(-2),東京,21,中2週,Y,,3,モーリス,アフリート,
3,3,ショウナンアレス,牡5,池添,栗東・池添兼,先行,6.5,4,3,,35.2,546(-2),中京,15,中1週,Y,,3,リオンディーズ,フジキセキ,
4,3,オールイズウェル,牡7,酒井,栗東・佐々木,差し,78.7,12,6,,36.6,502(+10),東京,252,中35週,Y,Y,3,ルーラーシップ,ゼンノロブロイ,
5,4,メモリーレゾン,牝4,古川吉,栗東・長谷川,差し,4.0,2,4,,34.4,454(+8),阪神,126,中17週,Y,,3,オルフェーヴル,ノボジャック,
6,4,セルバーグ,牡4,岩田望,栗東・鈴木孝,,6.3,3,1,4歳以上2勝クラス,34.0,438(0),中京,21,中2週,Y,,3,エピファネイア,キンシャサノキセキ,
7,5,アステロイドベルト B,セ6,荻野極,栗東・池江,差し,30.6,9,8,,35.0,492(+4),中山,53,中7週,Y,,3,ルーラーシップ,アグネスタキオン,
8,5,メイショウシンタケ,牡5,横山典,栗東・千田,差し,54.0,10,7,,35.0,486(+2),阪神,84,中11週,Y,,3,ワールドエース,アドマイヤコジーン,
9,6,シャンブル,牝5,角田河,栗東・吉村,先行,63.7,11,12,,36.8,490(0),小倉,36,中4週,Y,,3,ハーツクライ,Giant's Causeway,
10,6,アイリッシュムーン,牝5,国分恭,美浦・武井,先行,192.2,13,15,,39.7,486(0),中京,29,中3週,Y,,3,マクフィ,Unbridled's Song,
11,7,カワキタレブリー,牡4,松山,栗東・杉山佳,差し,6.9,5,3,,34.4,444(0),中京,28,中3週,Y,,3,ドレフォン,ディープインパクト,
12,7,スズカカナロア,牡7,藤岡康,栗東・橋田,差し,247.2,14,5,,34.4,504(-2),中京,15,中1週,Y,,3,ロードカナロア,ハーツクライ,
13,8,トーホウディアス,牡5,秋山真,栗東・南井,先行,20.9,7,2,,34.3,462(0),中京,28,中3週,Y,,3,トーホウジャッカル,サクラバクシンオー,
14,8,アルナシーム,牡4,鮫島駿,栗東・橋口,差し,3.8,1,6,,33.7,446(+6),東京,92,中12週,Y,,3,モーリス,ディープインパクト,
