券種,組み合わせ,配当,人気
単勝,10,1410,7
複勝,10,250,5
複勝,7,140,1
複勝,5,160,2
枠連,4-6,1430,5
馬連,7-10,2110,5
ワイド,7-10,720,5
ワイド,5-10,1160,10
ワイド,5-7,310,1
馬単,10-7,5140,16
3連複,5-7-10,2830,3
3連単,10-7-5,21820,38
