馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒッグスボソン,牡2,丹内,栗東・高橋忠,,13.0,6,,,,432(0),,,,,,,ファインニードル,Dubawi,,
2,2,マスキュラー,牡2,松岡,栗東・高橋一,,17.9,9,,,,466(0),,,,,,,トゥザワールド,メジロライアン,,
3,3,ミルトハッピー,牡2,小林美,美浦・武市,,47.6,11,,,,474(0),,,,,,,タワーオブロンドン,ゼンノロブロイ,,
4,4,カレンショー,牡2,北村友,栗東・安田,,8.5,4,,,,426(0),,,,,,,カレンブラックヒル,ロードカナロア,,
5,5,ロードベルファスト,牡2,佐々木,栗東・畑端,,16.2,8,,,,478(0),,,,,,,ロジャーバローズ,キングカメハメハ,,
6,5,クラディスティーナ,牡2,横山武,美浦・清水英,,4.0,2,,,,476(0),,,,,,,パドトロワ,ダンディコマンド,,
7,6,コマチチャン,牝2,荻野琢,栗東・小椋,,12.7,5,,,,474(0),,,,,,,キズナ,スウェプトオーヴァーボード,,
8,6,クワイエットアイ,牡2,鮫島駿,栗東・中竹,,5.9,3,,,,446(0),,,,,,,St Mark's Basilica,ディープインパクト,,
9,7,タガノアラリア,牡2,斎藤,栗東・西園翔,,3.2,1,,,,436(0),,,,,,,ミスターメロディ,ディープインパクト,,
10,7,シシリアンフラッグ,牝2,横山和,美浦・中川,,41.0,10,,,,392(0),,,,,,,ゴールドシップ,キングカメハメハ,,
11,8,マーシャルアン,牡2,長浜,美浦・大和田,,67.5,12,,,,444(0),,,,,,,タワーオブロンドン,ダイワメジャー,,
12,8,エミフルソウタ,牡2,古川吉,美浦・根本,,13.8,7,,,,472(0),,,,,,,キタサンブラック,フジキセキ,,
