券種,組み合わせ,配当,人気
単勝,6,360,3
単勝,14,300,2
複勝,6,250,3
複勝,14,180,2
複勝,9,260,4
枠連,4-8,1160,5
馬連,6-14,2400,8
ワイド,6-14,720,6
ワイド,6-9,1390,15
ワイド,9-14,770,7
馬単,6-14,1960,12
馬単,14-6,2160,13
3連複,6-9-14,6880,24
3連単,6-14-9,18810,111
3連単,14-6-9,19210,115
