コーナー,通過順
1コーナー,"8-(3,7)10(1,4,11)(5,9)(2,6)-12"
2コーナー,"8-7(3,10)(1,4,11)(2,5)9,6,12"
3コーナー,"8(7,10,12)3(4,11,9)(1,6,5)2"
4コーナー,"8(7,10,12)(3,4,11,9)(1,6,5)2"
