コーナー,通過順
1コーナー,
2コーナー,"1(7,8)(3,6,12)10(9,14)11(2,13)4,5"
3コーナー,"(*1,7)8(3,6,12)(9,14)10,11(5,2,13)4"
4コーナー,"7(1,8)-(3,6,12,14)(5,9)11(2,4)13,10"
