馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
2,2,パドメ,牝2,岩田望,栗東・清水久,,9.2,4,,,,486(0),,,,,,,エピファネイア,Bernstein,,
3,3,ヒオウギ,牝2,吉村,栗東・長谷川,,26.2,9,,,,412(0),,,,,,,スクリーンヒーロー,ステイゴールド,,
4,4,アドマイヤアーデル,牝2,団野,栗東・大久保,,23.6,8,,,,400(0),,,,,,,オルフェーヴル,Cairo Prince,,
5,5,ジョウショーサクラ,牝2,,栗東・中尾,,83.9,10,,,,446(0),,,,,,,シュヴァルグラン,リンカーン,,
6,5,ピリナマアナ,牝2,鮫島駿,栗東・橋口,,3.8,2,,,,460(0),,,,,,,キズナ,Bernardini,,
7,6,エイシンサイネリア,牝2,小崎,栗東・大久保,,96.0,11,,,,454(0),,,,,,,リオンディーズ,Mujadil,,
8,6,デュアルロール,牝2,富田,栗東・笹田,,14.8,6,,,,468(0),,,,,,,モズアスコット,キングヘイロー,,
9,7,バストス,牝2,和田竜,栗東・吉田,,16.0,7,,,,462(0),,,,,,,リアルスティール,ノヴェリスト,,
10,7,アンピュルシオン,牝2,横山典,栗東・庄野,,12.8,5,,,,446(0),,,,,,,サトノダイヤモンド,ボストンハーバー,,
11,8,ゴージャス,牝2,浜中,栗東・四位,,7.4,3,,,,424(0),,,,,,,ゴールドシップ,Wilburn,,
12,8,アイサイト,牝2,藤岡佑,栗東・藤岡,,2.6,1,,,,436(0),,,,,,,アドマイヤマーズ,Pour Moi,,
