馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモブッドレア B,牡5,菊沢,美浦・小野,,30.0,10,14,,36.8,490(+8),中山,49,中6週,Y,,3,ゴールドシップ,ソングオブウインド,
2,2,ヴィンセンシオ,牡4,吉田隼,美浦・森一,差し,3.4,1,9,,34.5,512(+10),中京,57,中7週,Y,,3,リアルスティール,キングカメハメハ,
3,3,ザイツィンガー,牡1,松若,栗東・牧田,差し,121.3,12,10,,38.3,430(-4),京都,78,中10週,Y,,3,ドリームジャーニー,クロフネ,
4,4,バトルボーン,牡7,杉原,美浦・林,逃げ,4.4,2,8,,37.1,504(+4),中京,385,中54週,Y,Y,3,シルバーステート,ジャングルポケット,
5,5,キングノジョー,牡4,舟山,美浦・田中博,先行,6.4,3,3,,33.8,456(-4),小倉,14,中1週,Y,,3,シルバーステート,Royal Anthem,
6,5,マイネルメモリー,牡6,丹内,栗東・宮,追込,16.8,7,15,,35.8,476(-4),中山,14,中1週,Y,,3,ゴールドシップ,スターオブコジーン,
7,6,カネフラ,牡6,松本,栗東・高橋康,追込,89.7,11,17,,33.3,452(0),中京,57,中7週,Y,,3,グランデッツァ,キングカメハメハ,
8,6,ドラゴンヘッド,牡6,横山琉,美浦・武藤,追込,26.2,8,6,,33.5,460(0),小倉,14,中1週,Y,,3,ラブリーデイ,アドマイヤムーン,
9,7,ダンテスヴュー,牡7,古川吉,栗東・友道,先行,27.5,9,8,,34.3,480(+12),京都,106,中14週,Y,,3,キングカメハメハ,フレンチデピュティ,
10,7,レーゼドラマ B,牝4,斎藤,栗東・辻野,,8.8,6,17,,37.6,474(0),京都,112,中15週,Y,,3,キズナ,Burning Roma,
11,8,アスクドゥポルテ,牡6,西塚,栗東・梅田,差し,7.6,5,6,,34.0,486(+10),京都,34,中4週,Y,,3,ハービンジャー,ハーツクライ,
12,8,シルトホルン,牡6,鮫島駿,美浦・新開,先行,6.6,4,11,,35.1,488(0),中山,27,中3週,Y,,3,スクリーンヒーロー,Langfuhr,
