券種,組み合わせ,配当,人気
単勝,6,4260,13
複勝,6,1210,13
複勝,4,700,9
複勝,12,360,6
枠連,2-3,2660,12
馬連,4-6,33910,73
ワイド,4-6,8920,72
ワイド,6-12,5710,59
ワイド,4-12,3520,45
馬単,6-4,81780,152
3連複,4-6-12,123710,276
3連単,6-4-12,935210,794
