馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ユメシルベ,牝2,柴田大,美浦・粕谷,,38.8,7,,,,414(0),,,,,,,ウインブライト,フレンチデピュティ,,
2,1,タフバディ,牡2,菊沢,美浦・加藤和,,49.3,9,,,,490(0),,,,,,,キタサンブラック,Stormy Atlantic,,
3,2,マルターズドン,牡2,三浦,美浦・手塚久,,7.3,3,,,,490(0),,,,,,,ドレフォン,キズナ,,
4,2,リフレックス,牡2,伊藤,美浦・金成,,78.4,13,,,,456(0),,,,,,,モーニン,ゼンノロブロイ,,
5,3,ザーフィル,牡2,戸崎圭,美浦・林,,4.6,2,,,,540(0),,,,,,,Ghaiyyath,Tamayuz,,
6,3,ニシノシャルム,牝2,大野,美浦・栗田,,11.0,4,,,,442(0),,,,,,,キタサンブラック,クロフネ,,
7,4,カガチャンプ,牡2,,美浦・萱野,,76.0,12,,,,534(0),,,,,,,インディチャンプ,タイキシャトル,,
8,4,マイトビーウォン,牡2,丸田,美浦・和田雄,,237.6,16,,,,442(0),,,,,,,ノーブルミッション,アドマイヤマックス,,
9,5,ルージュリリック,牝2,石川,美浦・上原佑,,1.7,1,,,,462(0),,,,,,,ポエティックフレア,ディープインパクト,,
10,5,グラスアロー,牡2,木幡巧,美浦・菊川,,70.0,11,,,,470(0),,,,,,,イスラボニータ,シングスピール,,
11,6,サザンテイオー,牡2,石神道,美浦・根本,,142.7,15,,,,434(0),,,,,,,シルバーステート,スウェプトオーヴァーボード,,
12,6,アイスアンドスノー,牡2,内田博,美浦・古賀,,48.1,8,,,,490(0),,,,,,,イスラボニータ,フレンチデピュティ,,
13,7,エイシンイクサボシ,牝2,木幡育,美浦・勢司,,101.0,14,,,,468(0),,,,,,,エイシンヒカリ,Unbridled's Song,,
14,7,シェリアドレ,牝2,荻野極,美浦・奥村武,,13.2,5,,,,466(0),,,,,,,ドレフォン,ルーラーシップ,,
15,8,リアライズリバティ,牝2,津村,美浦・池上,,31.1,6,,,,440(0),,,,,,,シスキン,エピファネイア,,
16,8,モンドシュピーゲル,牡2,横山琉,美浦・天間,,54.4,10,,,,460(0),,,,,,,Palace Pier,Acclamation,,
