馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フリッパー,牡4,佐々木,美浦・戸田,差し,8.8,5,4,3歳以上1勝クラス,36.7,498(0),札幌,44,中5週,Y,,3,ドレフォン,ダンスインザダーク,,B
2,2,ジーティージン,牡3,川端,美浦・石栗,追込,210.7,10,11,フォーチュ,40.2,486(0),大井,75,中10週,,,1,ワールドエース,タートルボウル,,
3,3,リゼレインボー,牡5,菊沢,美浦・松山,先行,34.4,8,6,4歳以上1勝クラス,39.3,498(+10),小倉,225,中31週,Y,Y,3,ワールドエース,Fusaichi Pegasus,,
4,4,ショーケン,セ4,国分恭,栗東・鮫島,先行,18.3,6,9,3歳以上1勝クラス,40.2,498(-6),札幌,64,中8週,Y,,3,タリスマニック,キングカメハメハ,,B
5,5,マーブルマウンテン,牝3,亀田,栗東・田中克,先行,2.8,1,6,3歳以上1勝クラス,37.0,472(+6),小倉,106,中14週,Y,,3,Soldier's Call,Dubawi,,
6,6,エコロブレード,牡3,田口,美浦・加藤征,先行,4.4,3,4,3歳以上1勝クラス,38.8,450(0),中山,22,中2週,Y,,3,Mendelssohn,Mount Nelson,,
7,7,タナバタ,牡3,高杉,美浦・武井,,3.5,2,2,3歳以上1勝クラス,38.7,518(+14),中山,30,中3週,Y,,3,ルーラーシップ,アグネスタキオン,,
8,7,マルモルミエール,牡4,富田,栗東・木原,先行,29.7,7,14,4歳以上1勝クラス,41.5,486(-4),福島,184,中25週,Y,Y,3,エイシンヒカリ,クロフネ,,B
9,8,ゲインサポート,牡3,団野,栗東・斉藤崇,先行,7.6,4,5,3歳以上1勝クラス,38.7,456(+2),中京,16,中1週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
10,8,アブストゥルース,牡4,大野,美浦・上原博,先行,39.3,9,12,3歳以上1勝クラス,35.4,492(+6),中山,23,中2週,Y,,3,Churchill,Shamardal,,
