コーナー,通過順
1コーナー,"(*4,9)11,16,2(1,12)(3,6)(8,15)(5,13)-(14,7)-10"
2コーナー,"4,9,11(2,16)(1,12)6(8,3)15(5,13)(14,7)10"
3コーナー,"4,9-(2,11)16(1,6)12(8,5,3,15)13(14,7)10"
4コーナー,"(*4,9)(2,11)16(1,6)(8,12)(5,3)(7,13)15(14,10)"
